"guide","dataset","table","variable","type","n_rows","missing","missing_pct","distinct","domain_or_distribution","values_if_small_domain","metadata_match","plida_variable_descriptions","plida_products","blade_item","blade_valid_response","blade_available_periods"
"dhda-health","MBS","2020","BILLTYPECD","character",74440,0,0,2,"D=60970; P=13470","D; P","matched PLIDA variable metadata","The type of medicare billing issued for the provided service  as represented by a code. code d is for direct billed (bulk billed). code p is for patient billed. | Bulk-billing flag","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","BTOS","character",74440,0,0,7,"U=32863; P=22287; I=5989; O=5977; R=3632; A=2245; D=1447","U; P; I; O; R; A; D","matched PLIDA variable metadata","Broad classifications of the mbs used for reporting. the categories for the broad type of service (btos) hierarchy in reporting order  as represented by a code. | Broad Type of Service","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","DOP","Date",74440,0,0,382,"2020-01-01 to 2021-01-16","","matched PLIDA variable metadata","The date in which the mbs item was processed. | Date of processing","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","DOS","Date",74440,0,0,366,"2020-01-01 to 2020-12-31","","matched PLIDA variable metadata","The date on which the medicare service provider performed the medicare claimable service. the date of service is entered during claims processing and is mandatory for processing patient claims. | Date of service","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","ENRPC","character",74440,0,0,5498,"2603=113; 2609=111; 2601=110; 2616=109; 2610=105; 2606=103; 2605=100; 2600=98; 2615=98; 2613=96; 2602=94; 2607=94","2603; 2609; 2601; 2616; 2610; 2606; 2605; 2600; 2615; 2613; 2602; 2607; 2604; 2608; 2612; 2618; 2617; 2611; 2614; 2515; 2127; 2669; 2941; 2348; 2500; 2022; 2076; 2123; 2483; 2066","matched PLIDA variable metadata","The australian numeric descriptor for a postal delivery area for an address.note: patient demographics (date of birth  sex  address) are sourced from the medicare enrolment file at the time the claim was processed. these demographics may change over time. patients may change address. sex and date of birth may be updated if the enrolment record is found to be in error. | Patient postcode","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","FEECHARGED","numeric",74440,0,0,13667,"1.60 / 52.60 / 121.70 / 308.30 / 10300.72","","matched PLIDA variable metadata","The total amount charged as contained on accounts submitted by the practitioner to claim payment for a service provided  expressed in australian dollars. | Fee charged","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","INHOSPITAL","character",74440,0,0,2,"N=68455; Y=5985","N; Y","matched PLIDA variable metadata","An indicator for services involving private patients in public or private hospitals or approved day hospitals  or hospital substitute services (benefits based on 75% of the schedule fee and identified with the letter 'y').note: services to public patients in hospital  services in public accident and emergency departments and services in public outpatient departments  are funded under state and federal government public hospital funding arrangements  and do not involve the payment of medicare benefits. | Hospital flag","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","ITEM","character",74440,0,0,5226,"75842=97; 75042=95; 75606=94; 75400=91; 75851=91; 75206=90; 75007=89; 75049=89; 75610=87; 75023=86; 75603=86; 75032=84","75842; 75042; 75606; 75400; 75851; 75206; 75007; 75049; 75610; 75023; 75603; 75032; 75011; 75034; 75048; 75845; 75024; 75051; 75609; 75800; 75015; 75009; 75200; 75600; 75820; 75002; 75050; 75402; 75833; 75848","matched PLIDA variable metadata","Latest mbs item number for the aggregate item. | Current item number","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","MBSCAT","integer",74440,0,0,8,"1 / 1 / 4 / 6 / 8","1; 2; 3; 4; 5; 6; 7; 8","matched PLIDA variable metadata","The categories which represent the service events within the mbs  as represented by a code. | MBS category","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","MBSGROUP","character",74440,0,0,89,"A40=9723; P7=5967; P2=5142; T8=4658; C1=3632; P4=2811; A7=2767; P3=2320; D1=2166; A15=2014; P1=1784; A24=1775","A40; P7; P2; T8; C1; P4; A7; P3; D1; A15; P1; A24; A8; I1; I3; M18; I5; A10; I4; A21; P9; P5; A36; T10; A35; P10; P6; M7; I2; A31","matched PLIDA variable metadata","The groups which represent the service events within the mbs  as represented by a code. | MBS group","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","MBSSUBGROUP","character",74440,0,0,21,"=70074; 1=1690; 2=592; 4=399; 3=324; 5=306; 14=153; 12=125; 7=125; 6=101; 8=94; 17=74","; 1; 2; 4; 3; 5; 14; 12; 7; 6; 8; 17; 10; 16; 13; 9; 11; 15; 19; 20; 18","matched PLIDA variable metadata","The subgroups which represent the service events within the mbs  as represented by a code. | MBS subgroup","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","NUMSERV","integer",74440,0,0,4,"1 / 1 / 1 / 1 / 4","1; 2; 3; 4","matched PLIDA variable metadata","The total number of medicare services that are provided by a registered medicare service provider for items in the mbs for which a claim has been processed. it does not include services which can only be claimed in conjunction with other items  such as bulk-billing incentive items and modifier items. | Number of services provided","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","RPDATE","Date",74440,50608,67.98,453,"2019-10-04 to 2020-12-29","","matched PLIDA variable metadata","Referral date. | Referring date","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","RPRPC","character",74440,50608,67.98,4973,"2606=41; 2607=41; 2603=38; 2613=34; 2601=33; 2609=32; 2608=31; 2602=30; 2618=30; 2611=29; 2600=28; 2614=27","2606; 2607; 2603; 2613; 2601; 2609; 2608; 2602; 2618; 2611; 2600; 2614; 2615; 2617; 2604; 2605; 2610; 2612; 2616; 2208; 2774; 2178; 2328; 2359; 2444; 2453; 2654; 3337; 2020; 2210","matched PLIDA variable metadata","The australian numeric descriptor for a postal delivery area for an address. | Referring provider practice postcode","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","RPRPRAC","character",74440,50608,67.98,50,"P827487=531; P191628=520; P408735=513; P964766=513; P544128=511; P537699=509; P143607=501; P950432=500; P982430=500; P309215=496; P540954=496; P160709=493","P827487; P191628; P408735; P964766; P544128; P537699; P143607; P950432; P982430; P309215; P540954; P160709; P221558; P756565; P270679; P779898; P312043; P700764; P725255; P818166; P107264; P328551; P267536; P391267; P977944; P780261; P316912; P514925; P056373; P319429","matched PLIDA variable metadata","A unique alphanumeric identifier for the practice site of the medicare service provider who requested further care  services or treatment. | Referring provider practice location ID","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","SCHEDFEE","numeric",74440,0,0,2382,"1.60 / 50.95 / 114.65 / 276.30 / 8000.00","","matched PLIDA variable metadata","The fee listed in the mbs for each approved medical service  expressed in australian dollars. | Schedule fee","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","SCRAM_RPR","character",74440,50608,67.98,100,"RPR4F21F61D=288; RPR6AA7BD98=270; RPR1B7400AC=269; RPR44F6BE2D=264; RPR63E8C5D3=264; RPR6650E9AA=264; RPR77F2CF36=264; RPR0A7099B0=263; RPR7159373A=263; RPR002DA8AF=260; RPR732D2B72=259; RPR4CCD1941=258","RPR4F21F61D; RPR6AA7BD98; RPR1B7400AC; RPR44F6BE2D; RPR63E8C5D3; RPR6650E9AA; RPR77F2CF36; RPR0A7099B0; RPR7159373A; RPR002DA8AF; RPR732D2B72; RPR4CCD1941; RPR743496F2; RPR0BEA98B9; RPR20EF31A9; RPR77808033; RPR7934D810; RPR3D16F12A; RPR61810C91; RPR3629102E; RPR2C8FD88B; RPR70BCF220; RPR4411C149; RPR6EFEFC41; RPR60486EE2; RPR0E6A2140; RPR63242174; RPR6D577931; RPR1166D0D5; RPR223AEFEB","matched PLIDA variable metadata","A unique numeric identifier for a medicare service provider who requested further care  services or treatment. | Referring provider ID - scrambled","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","SCRAM_SPR","character",74440,0,0,100,"SPR0D3C2C3D=806; SPR049400B8=805; SPR4AA68CE4=805; SPR6C5B5A98=801; SPR7BAB7A52=799; SPR6C71EF9D=792; SPR6A7341B1=788; SPR59B26A0F=786; SPR456CE39E=784; SPR07643E83=783; SPR471F6DB6=783; SPR46AA0C27=782","SPR0D3C2C3D; SPR049400B8; SPR4AA68CE4; SPR6C5B5A98; SPR7BAB7A52; SPR6C71EF9D; SPR6A7341B1; SPR59B26A0F; SPR456CE39E; SPR07643E83; SPR471F6DB6; SPR46AA0C27; SPR5CAD71CF; SPR37F5AA60; SPR4070344E; SPR397DD7AF; SPR793C7E9D; SPR1B9E6247; SPR4E2AF743; SPR28CFC641; SPR296DD3E0; SPR5D04271F; SPR6C077EF7; SPR4693B18A; SPR273761F0; SPR67FC6EF3; SPR7E9B6C09; SPR7069C631; SPR0DAA6EF8; SPR136DFEF5","matched PLIDA variable metadata","A unique numeric identifier for the medicare service provider to facilitate the payment of patient/provider claims  stored as a number. | Service provider ID - scrambled","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
"dhda-health","MBS","2020","SPR_RSP","character",74440,0,0,25,"GP=26595; PAT=22287; RAD=5382; ORT=2035; OPH=1930; CAR=1654; URO=1539; PSY=1380; GAS=1315; NEU=1275; PSK=1068; GEN=926","GP; PAT; RAD; ORT; OPH; CAR; URO; PSY; GAS; NEU; PSK; GEN; DER; RHE; PHY; GYN; NUC; ONC; ENT; PLS; POD; OCC; AUD; DIE; SOC","matched PLIDA variable metadata","The registered specialty of the authorised health professional who provided the service  as represented by a code.  where a health professional has multiple registered specialties  the code is the one that was relevant in assessing the claim.  this specialty may not be a health professional's major specialty. | Service provider registered specialty","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | madipge-mbs-d-claims-2009 | madipge-mbs-d-claims-2010 | madipge-mbs-d-claims-2011 | madipge-mbs-d-claims-2012 | madipge-mbs-d-claims-2013 | madipge-mbs-d-claims-2014 | madipge-mbs-d-claims-2015 | madipge-mbs-d-claims-2016 | madipge-mbs-d-claims-2017 | madipge-mbs-d-claims-2018 | madipge-mbs-d-claims-2019 | madipge-mbs-d-claims-2020 | madipge-mbs-d-claims-2021 | madipge-mbs-d-claims-2022 | madipge-mbs-d-claims-2023 | madipge-mbs-d-claims-2024 | madipge-mbs-d-claims-2025","","",""
