"guide","dataset","table","variable","type","n_rows","missing","missing_pct","distinct","domain_or_distribution","values_if_small_domain","metadata_match","plida_variable_descriptions","plida_products","blade_item","blade_valid_response","blade_available_periods"
"lfs","LFS","abs-lfs","AWAYWRK2","character",532,530,99.6241,2,"51=1; 60=1","51; 60","matched PLIDA variable metadata","Whether away from work last week","pmp-coes","","",""
"lfs","LFS","abs-lfs","CASWORK","character",532,530,99.6241,2,"1=1; 2=1","1; 2","matched PLIDA variable metadata","Whether had paid leave entitlements in main job (ABS definition of casual work)","pmp-coes","","",""
"lfs","LFS","abs-lfs","CCBSASGC","character",532,502,94.3609,4,"31=11; 21=8; 29=8; 39=3","21; 29; 31; 39","matched PLIDA variable metadata","Capital city or Balance of state/territory (ASGC) of usual residence","pmp-llfs","","",""
"lfs","LFS","abs-lfs","COBMCG","character",532,502,94.3609,3,"1100=19; 2000=8; 1000=3","1000; 1100; 2000","matched PLIDA variable metadata","Sub-continent of birth (SACC 2016 Major Country Group)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","COBRC","character",532,502,94.3609,3,"1101=19; 2102=8; 1201=3","1101; 1201; 2102","matched PLIDA variable metadata","Country of birth (SACC 2016)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","COBTB21","character",532,530,99.6241,2,"27106=1; 29999=1","27106; 29999","matched PLIDA variable metadata","Country of birth","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEPOP1","character",532,530,99.6241,1,"1=2","1","matched PLIDA variable metadata","P01 - Employed People","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEPOP10","character",532,530,99.6241,1,"0=2","0","matched PLIDA variable metadata","P10 - Employees and OMIEs in second job","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEPOP11","character",532,530,99.6241,1,"-9=2","-9","matched PLIDA variable metadata","P11 - Trade union members in main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEPOP12","character",532,530,99.6241,1,"-9=2","-9","matched PLIDA variable metadata","P12 - Trade union members","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEPOP13","character",532,530,99.6241,1,"-9=2","-9","matched PLIDA variable metadata","P13 - People who found work through a labour hire firm or employment agency","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEPOP14","character",532,530,99.6241,1,"-9=2","-9","matched PLIDA variable metadata","P14 - Labour hire workers","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEPOP2","character",532,530,99.6241,1,"1=2","1","matched PLIDA variable metadata","P02 - Employees in main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEPOP3","character",532,530,99.6241,1,"1=2","1","matched PLIDA variable metadata","P03 - Employees and OMIEs in main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEPOP4","character",532,530,99.6241,1,"1=2","1","matched PLIDA variable metadata","P04 - Employees and OMIEs in main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEPOP5","character",532,530,99.6241,1,"0=2","0","matched PLIDA variable metadata","P05 - Owner managers of unincorporated enterprises (OMUEs) in main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEPOP6","character",532,530,99.6241,1,"0=2","0","matched PLIDA variable metadata","P06 - Employed people who would prefer more hours","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEPOP7","character",532,530,99.6241,1,"0=2","0","matched PLIDA variable metadata","P07 - Independent contractors","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEPOP8","character",532,532,100,0,"","","matched PLIDA variable metadata","P08 - Multiple job holders","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEPOP9","character",532,530,99.6241,1,"0=2","0","matched PLIDA variable metadata","P09 - Employees in second job","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEQ165","character",532,530,99.6241,2,"0=1; 5=1","0; 5","matched PLIDA variable metadata","Whether employment in main job was considered casual work","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEQ175","character",532,530,99.6241,2,"1=1; 5=1","1; 5","matched PLIDA variable metadata","Whether considered to be working as an independent contractor in main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEQ180","character",532,530,99.6241,1,"-9=2","-9","matched PLIDA variable metadata","Whether usually able to work on more than one active contract","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEQ181","character",532,530,99.6241,1,"-9=2","-9","matched PLIDA variable metadata","Whether had more than one active contract last week","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEQ183","character",532,530,99.6241,1,"-9=2","-9","matched PLIDA variable metadata","Whether able to sub-contract own work","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEQ185X","character",532,530,99.6241,1,"-9=2","-9","matched PLIDA variable metadata","Whether had authority over own working procedures","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEQ198","character",532,530,99.6241,2,"0=1; 5=1","0; 5","matched PLIDA variable metadata","Whether usually worked the same hours each week in main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEQ203","character",532,530,99.6241,2,"0=1; 5=1","0; 5","matched PLIDA variable metadata","Whether usually worked any paid or unpaid extra hours or overtime","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEQ205","character",532,530,99.6241,2,"0=1; 5=1","0; 5","matched PLIDA variable metadata","Whether usually required to be on call or standby in main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","COEQ230","character",532,530,99.6241,2,"-9=1; 0=1","-9; 0","matched PLIDA variable metadata","Whether currently registered with a labour hire firm or employment agency","pmp-coes","","",""
"lfs","LFS","abs-lfs","CONTRNEW","character",532,530,99.6241,2,"-9=1; 0=1","-9; 0","matched PLIDA variable metadata","Whether expects contract to be renewed when it finishes","pmp-coes","","",""
"lfs","LFS","abs-lfs","DAYWORKA","character",532,530,99.6241,2,"-1=1; 0=1","-1; 0","matched PLIDA variable metadata","Days of the week usually worked in all jobs (1)","pmp-coes","","",""
"lfs","LFS","abs-lfs","DAYWORKB","character",532,530,99.6241,2,"-1=1; 0=1","-1; 0","matched PLIDA variable metadata","Days of the week usually worked in all jobs (2)","pmp-coes","","",""
"lfs","LFS","abs-lfs","DAYWORKC","character",532,530,99.6241,2,"-1=1; 0=1","-1; 0","matched PLIDA variable metadata","Days of the week usually worked in all jobs (3)","pmp-coes","","",""
"lfs","LFS","abs-lfs","DAYWORKD","character",532,530,99.6241,2,"-1=1; 0=1","-1; 0","matched PLIDA variable metadata","Days of the week usually worked in all jobs (4)","pmp-coes","","",""
"lfs","LFS","abs-lfs","DAYWORKE","character",532,530,99.6241,2,"-1=1; 0=1","-1; 0","matched PLIDA variable metadata","Days of the week usually worked in all jobs (5)","pmp-coes","","",""
"lfs","LFS","abs-lfs","DAYWORKF","character",532,530,99.6241,2,"-1=1; 0=1","-1; 0","matched PLIDA variable metadata","Days of the week usually worked in all jobs (6)","pmp-coes","","",""
"lfs","LFS","abs-lfs","DAYWORKG","character",532,530,99.6241,2,"-1=1; 0=1","-1; 0","matched PLIDA variable metadata","Days of the week usually worked in all jobs (7)","pmp-coes","","",""
"lfs","LFS","abs-lfs","DAYWORKH","character",532,530,99.6241,2,"-1=1; 0=1","-1; 0","matched PLIDA variable metadata","Days of the week usually worked in all jobs (8)","pmp-coes","","",""
"lfs","LFS","abs-lfs","DAYWORKI","character",532,530,99.6241,2,"-1=1; 0=1","-1; 0","matched PLIDA variable metadata","Days of the week usually worked in all jobs (9)","pmp-coes","","",""
"lfs","LFS","abs-lfs","DECARR","character",532,502,94.3609,2,"01=19; 08=11","01; 08","matched PLIDA variable metadata","Decade of arrival","pmp-llfs","","",""
"lfs","LFS","abs-lfs","DUREMPMA","character",532,530,99.6241,1,"1=2","1","matched PLIDA variable metadata","Duration of employment in main job (months) - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","DUREMPMB","integer",532,530,99.6241,2,"1.00 / 2.25 / 3.50 / 4.75 / 6.00","1; 6","matched PLIDA variable metadata","Duration of employment in main job (months)","pmp-coes","","",""
"lfs","LFS","abs-lfs","DUREMPYA","character",532,530,99.6241,1,"1=2","1","matched PLIDA variable metadata","Duration of employment in main job (years) - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","DUREMPYB","integer",532,530,99.6241,2,"2.00 / 3.25 / 4.50 / 5.75 / 7.00","2; 7","matched PLIDA variable metadata","Duration of employment in main job (years)","pmp-coes","","",""
"lfs","LFS","abs-lfs","DURJSCH","integer",532,502,94.3609,1,"0 / 0 / 0 / 0 / 0","0","matched PLIDA variable metadata","Duration of job search (weeks)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","DURTUMWA","character",532,530,99.6241,2,"-3=1; -8=1","-3; -8","matched PLIDA variable metadata","Duration of current trade union membership (weeks) - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","DURTUMWB","character",532,530,99.6241,2,"468=1; 520=1","468; 520","matched PLIDA variable metadata","Duration of current trade union membership (weeks)","pmp-coes","","",""
"lfs","LFS","abs-lfs","DURTUMYA","character",532,530,99.6241,2,"-3=1; -8=1","-3; -8","matched PLIDA variable metadata","Duration of current trade union membership (years) - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","DURTUMYB","character",532,530,99.6241,2,"10=1; 9=1","10; 9","matched PLIDA variable metadata","Duration of current trade union membership (years)","pmp-coes","","",""
"lfs","LFS","abs-lfs","DURUNFT","integer",532,502,94.3609,1,"0 / 0 / 0 / 0 / 0","0","matched PLIDA variable metadata","Duration of unemployment since last full-time job (weeks)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","EDUCATT","character",532,502,94.3609,2,"00=27; 02=3","00; 02","matched PLIDA variable metadata","Educational attendance (detailed)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","EDUCSTAT","character",532,502,94.3609,2,"00=27; 05=3","00; 05","matched PLIDA variable metadata","Educational attendance (full-time, aged 15 to 24 years)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","ELAPSEDA","character",532,530,99.6241,2,"-9=1; 1=1","-9; 1","matched PLIDA variable metadata","Elapsed years since arrival - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","ELAPSEDB","integer",532,531,99.812,1,"20 / 20 / 20 / 20 / 20","20","matched PLIDA variable metadata","Elapsed years since arrival","pmp-coes","","",""
"lfs","LFS","abs-lfs","ELAPYRAR","integer",532,521,97.9323,3,"17.0 / 18.5 / 20.0 / 20.5 / 21.0","17; 20; 21","matched PLIDA variable metadata","Elapsed years since arrival","pmp-llfs","","",""
"lfs","LFS","abs-lfs","ELYRHIQA","character",532,530,99.6241,2,"-1=1; -8=1","-1; -8","matched PLIDA variable metadata","Elapsed years since completed highest educational attainment - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","ELYRHIQB","character",532,530,99.6241,2,"33=1; 35=1","33; 35","matched PLIDA variable metadata","Elapsed years since completed highest educational attainment","pmp-coes","","",""
"lfs","LFS","abs-lfs","ELYRNSQA","character",532,530,99.6241,2,"-1=1; -8=1","-1; -8","matched PLIDA variable metadata","Elapsed years since completed highest non-school qualification - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","ELYRNSQB","character",532,530,99.6241,2,"33=1; 35=1","33; 35","matched PLIDA variable metadata","Elapsed years since completed highest non-school qualification","pmp-coes","","",""
"lfs","LFS","abs-lfs","EMPTYPE2","character",532,530,99.6241,2,"0=1; 4=1","0; 4","matched PLIDA variable metadata","Form of employment in main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","EXPECT","character",532,521,97.9323,10,"-1=2; 00=1; 10=1; 28=1; 30=1; 36=1; 47=1; 51=1","-1; 00; 10; 28; 30; 36; 47; 51; 52; 53","matched PLIDA variable metadata","Expectations of future employment (next 12 months)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","EXPECTS","character",532,530,99.6241,2,"00=1; 03=1","00; 03","matched PLIDA variable metadata","Expectations of future employment in main job (next 12 months)","pmp-coes","","",""
"lfs","LFS","abs-lfs","FAMNUM","character",532,502,94.3609,1,"01=30","01","matched PLIDA variable metadata","Family number","pmp-llfs","","",""
"lfs","LFS","abs-lfs","FEWHOURA","character",532,530,99.6241,2,"-1=1; 0=1","-1; 0","matched PLIDA variable metadata","Preferred number of total weekly hours (fewer hours) - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","FEWHOURB","character",532,530,99.6241,2,"035=1; 167=1","035; 167","matched PLIDA variable metadata","Preferred number of total weekly hours (fewer hours)","pmp-coes","","",""
"lfs","LFS","abs-lfs","FINPRSWT","numeric",532,530,99.6241,2,"705.227 / 1097.966 / 1490.705 / 1883.443 / 2276.182","2276.18181818; 705.22727273","matched PLIDA variable metadata","Weight","pmp-coes","","",""
"lfs","LFS","abs-lfs","FLEXTIME","character",532,530,99.6241,2,"0=1; 5=1","0; 5","matched PLIDA variable metadata","Whether able to work extra hours in order to take time off in main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","FRQPAYMJ","character",532,530,99.6241,2,"-2=1; 00=1","-2; 00","matched PLIDA variable metadata","Frequency of pay in main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","FRQPAYSJ","character",532,530,99.6241,1,"-9=2","-9","matched PLIDA variable metadata","Frequency of pay in second job","pmp-coes","","",""
"lfs","LFS","abs-lfs","FRSTMTH","integer",532,502,94.3609,3,"202503 / 202508 / 202508 / 202510 / 202510","202503; 202508; 202510","matched PLIDA variable metadata","First month of selection","pmp-llfs","","",""
"lfs","LFS","abs-lfs","FTPTEMP","character",532,502,94.3609,3,"1=24; 0=3; 2=3","0; 1; 2","matched PLIDA variable metadata","Full-time or part-time status of employment","pmp-llfs","","",""
"lfs","LFS","abs-lfs","FTPTEMPS","character",532,530,99.6241,1,"1=2","1","matched PLIDA variable metadata","Full-time or part-time status of employment (across all current jobs)","pmp-coes","","",""
"lfs","LFS","abs-lfs","FTPTMAIN","character",532,530,99.6241,1,"1=2","1","matched PLIDA variable metadata","Full-time or part-time status of employment in main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","FTPTSUMM","character",532,530,99.6241,2,"4=1; 6=1","4; 6","matched PLIDA variable metadata","Underemployment status of full-time and part-time workers","pmp-coes","","",""
"lfs","LFS","abs-lfs","FTPTUN","character",532,502,94.3609,1,"0=30","0","matched PLIDA variable metadata","Full-time or part-time status of unemployment","pmp-llfs","","",""
"lfs","LFS","abs-lfs","FXDTERM","character",532,530,99.6241,2,"00=1; 20=1","00; 20","matched PLIDA variable metadata","Whether employed on a fixed-term contract in main job (detailed)","pmp-coes","","",""
"lfs","LFS","abs-lfs","FXDTERMS","character",532,530,99.6241,2,"1=1; 2=1","1; 2","matched PLIDA variable metadata","Whether employed on a fixed-term contract in main job (summary)","pmp-coes","","",""
"lfs","LFS","abs-lfs","FXTLENWA","character",532,530,99.6241,2,"0=1; 1=1","0; 1","matched PLIDA variable metadata","Total length of fixed-term contract in main job (weeks) - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","FXTLENWB","character",532,530,99.6241,2,"3068=1; 3120=1","3068; 3120","matched PLIDA variable metadata","Total length of fixed-term contract in main job (weeks)","pmp-coes","","",""
"lfs","LFS","abs-lfs","FXTLENYA","character",532,530,99.6241,2,"0=1; 1=1","0; 1","matched PLIDA variable metadata","Total length of fixed-term contract in main job (years) - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","FXTLENYB","character",532,530,99.6241,2,"110=1; 111=1","110; 111","matched PLIDA variable metadata","Total length of fixed-term contract in main job (years)","pmp-coes","","",""
"lfs","LFS","abs-lfs","FXTRMNWA","character",532,530,99.6241,2,"-1=1; 0=1","-1; 0","matched PLIDA variable metadata","Time remaining on fixed-term contract in main job (weeks) - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","FXTRMNWB","character",532,530,99.6241,2,"3068=1; 3120=1","3068; 3120","matched PLIDA variable metadata","Time remaining on fixed-term contract in main job (weeks)","pmp-coes","","",""
"lfs","LFS","abs-lfs","FXTRMNYA","character",532,530,99.6241,2,"-1=1; 0=1","-1; 0","matched PLIDA variable metadata","Time remaining on fixed-term contract in main job (years) - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","FXTRMNYB","character",532,530,99.6241,2,"110=1; 111=1","110; 111","matched PLIDA variable metadata","Time remaining on fixed-term contract in main job (years)","pmp-coes","","",""
"lfs","LFS","abs-lfs","GCCSA","character",532,502,94.3609,4,"31=11; 21=8; 29=8; 39=3","21; 29; 31; 39","matched PLIDA variable metadata","Greater Capital City Statistical Area (ASGS) of usual residence","pmp-llfs","","",""
"lfs","LFS","abs-lfs","GURMINHR","character",532,530,99.6241,2,"-1=1; -9=1","-1; -9","matched PLIDA variable metadata","Whether guaranteed a minimum number of hours each week in main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","HIGHYEAR","character",532,502,94.3609,2,"611=22; 613=8","611; 613","matched PLIDA variable metadata","Highest year of school completed","pmp-llfs","","",""
"lfs","LFS","abs-lfs","HIGHYR","character",532,530,99.6241,2,"611=1; 613=1","611; 613","matched PLIDA variable metadata","Highest year of school completed","pmp-coes","","",""
"lfs","LFS","abs-lfs","HIQ01LVL","character",532,502,94.3609,3,"312=19; 514=8; 421=3","312; 421; 514","matched PLIDA variable metadata","Level of highest educational attainment (ASCED 2001)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","HIQ93FLD","character",532,502,94.3609,30,"110=1; 120=1; 149=1; 212=1; 213=1; 224=1; 240=1; 241=1","","matched PLIDA variable metadata","Main field of highest educational attainment (ABSCQ 1993)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","HIQ93LVL","character",532,502,94.3609,2,"01=22; 02=8","01; 02","matched PLIDA variable metadata","Level of highest educational attainment (ABSCQ 1993)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","HOURLYMJ","character",532,530,99.6241,2,"15=1; 16=1","15; 16","matched PLIDA variable metadata","Hourly earnings in main job (ranges)","pmp-coes","","",""
"lfs","LFS","abs-lfs","HOURLYSJ","character",532,530,99.6241,1,"-9=2","-9","matched PLIDA variable metadata","Hourly earnings in second job (ranges)","pmp-coes","","",""
"lfs","LFS","abs-lfs","HRAWMJ","numeric",532,502,94.3609,14,"0.00 / 34.25 / 37.00 / 39.00 / 42.00","0; 18; 19; 23; 33; 34; 35; 36; 37; 38; 39; 40; 41; 42","matched PLIDA variable metadata","Hours actually worked in main job last week","pmp-llfs","","",""
"lfs","LFS","abs-lfs","HRAWMJA","character",532,530,99.6241,1,"1=2","1","matched PLIDA variable metadata","Actual hours worked in main job last week - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","HRAWMJB","integer",532,530,99.6241,2,"38.00 / 38.25 / 38.50 / 38.75 / 39.00","38; 39","matched PLIDA variable metadata","Actual hours worked in main job last week","pmp-coes","","",""
"lfs","LFS","abs-lfs","HRLYRMJA","character",532,530,99.6241,1,"1=2","1","matched PLIDA variable metadata","Hourly earnings in main job [$0.00/hr] - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","HRLYRMJB","numeric",532,530,99.6241,2,"79.8900 / 81.6625 / 83.4350 / 85.2075 / 86.9800","79.89; 86.98","matched PLIDA variable metadata","Hourly earnings in main job [$0.00/hr]","pmp-coes","","",""
"lfs","LFS","abs-lfs","HRLYRSJA","character",532,530,99.6241,1,"-10=2","-10","matched PLIDA variable metadata","Hourly earnings in second job [$0.00] - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","HRLYRSJB","character",532,532,100,0,"","","matched PLIDA variable metadata","Hourly earnings in second job [$0.00]","pmp-coes","","",""
"lfs","LFS","abs-lfs","HRPAYMJA","character",532,530,99.6241,2,"-3=1; -9=1","-3; -9","matched PLIDA variable metadata","Hours paid for in main job - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","HRPAYMJB","character",532,530,99.6241,2,"167=1; 168=1","167; 168","matched PLIDA variable metadata","Hours paid for in main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","HRPAYSJA","character",532,530,99.6241,1,"-10=2","-10","matched PLIDA variable metadata","Hours paid for in second job - flag","pmp-coes","","",""
"lfs","LFS","abs-lfs","HRPAYSJB","character",532,532,100,0,"","","matched PLIDA variable metadata","Hours paid for in second job","pmp-coes","","",""
"lfs","LFS","abs-lfs","HRSWORK","numeric",532,502,94.3609,13,"0.00 / 35.00 / 37.00 / 39.75 / 42.00","0; 18; 19; 23; 34; 35; 36; 37; 38; 39; 40; 41; 42","matched PLIDA variable metadata","Hours actually worked in all jobs last week","pmp-llfs","","",""
"lfs","LFS","abs-lfs","HRUWAJ","numeric",532,502,94.3609,3,"0 / 38 / 38 / 38 / 38","0; 20; 38","matched PLIDA variable metadata","Hours usually worked in all jobs","pmp-llfs","","",""
"lfs","LFS","abs-lfs","HRUWAJB","character",532,530,99.6241,1,"-9=2","-9","matched PLIDA variable metadata","Usual weekly hours in all jobs","pmp-coes","","",""
"lfs","LFS","abs-lfs","HRUWMJ","numeric",532,502,94.3609,3,"0 / 38 / 38 / 38 / 38","0; 20; 38","matched PLIDA variable metadata","Hours usually worked in main job","pmp-llfs","","",""
"lfs","LFS","abs-lfs","INCVARY","character",532,530,99.6241,2,"-1=1; -9=1","-1; -9","matched PLIDA variable metadata","Whether income from main job varied from one pay period to the next","pmp-coes","","",""
"lfs","LFS","abs-lfs","IND06DIV","character",532,521,97.9323,4,"13=6; 17=3; 07=1; 14=1","07; 13; 14; 17","matched PLIDA variable metadata","Industry division of main/last job (ANZSIC 2006)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","IND06GRP","character",532,521,97.9323,11,"01042=1; 02109=1; 03245=1; 04000=1; 04281=1; 06350=1; 11621=1; 11632=1","01042; 02109; 03245; 04000; 04281; 06350; 11621; 11632; 12661; 17852; 19950","matched PLIDA variable metadata","Industry group of main/last job (ANZSIC 2006)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","IND06MJ","character",532,530,99.6241,2,"03244=1; 05300=1","03244; 05300","matched PLIDA variable metadata","Industry of main job","pmp-coes","","",""
"lfs","LFS","abs-lfs","IND78DIV","character",532,521,97.9323,2,"12=10; 07=1","07; 12","matched PLIDA variable metadata","Industry division of main/last job (ASIC 1978)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","IND78GRP","character",532,521,97.9323,11,"02112=1; 03214=1; 03285=1; 03316=1; 03335=1; 06484=1; 06488=1; 06489=1","02112; 03214; 03285; 03316; 03335; 06484; 06488; 06489; 11823; 11824; 12923","matched PLIDA variable metadata","Industry group of main/last job (ASIC 1978)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","IND83DIV","character",532,521,97.9323,2,"12=10; 07=1","07; 12","matched PLIDA variable metadata","Industry division of main/last job (ASIC 1983)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","IND83GRP","character",532,521,97.9323,11,"03270=1; 03276=1; 03290=1; 03320=1; 04000=1; 07573=1; 09616=1; 09633=1","03270; 03276; 03290; 03320; 04000; 07573; 09616; 09633; 11810; 11830; 12913","matched PLIDA variable metadata","Industry group of main/last job (ASIC 1983)","pmp-llfs","","",""
"lfs","LFS","abs-lfs","IND93DIV","character",532,521,97.9323,4,"13=6; 17=3; 07=1; 14=1","07; 13; 14; 17","matched PLIDA variable metadata","Industry division of main/last job (ANZSIC 1993)","pmp-llfs","","",""
