"guide","dataset","table","variable","type","n_rows","missing","missing_pct","distinct","domain_or_distribution","values_if_small_domain","metadata_match","plida_variable_descriptions","plida_products","blade_item","blade_valid_response","blade_available_periods"
"dss","APSED","pmp-apsed","YEAR_OF_BIRTH","integer",4,0,0,4,"1955.00 / 1969.25 / 1984.00 / 1996.75 / 2005.00","1955; 1974; 1994; 2005","matched PLIDA variable metadata","The year of the APS employee's birth.","pmp-apsed","","",""
"dss","DEX","dss-dex","spine_id","character",500,50,10,450,"SP0000000001=1; SP0000000002=1; SP0000000003=1; SP0000000004=1; SP0000000005=1; SP0000000006=1; SP0000000007=1; SP0000000009=1","","no PLIDA metadata match by dataset+variable","","","","",""
"dss","DEX","dss-dex","SYNTHETIC_AEUID","character",500,0,0,500,"F72250000001=1; F72250000002=1; F72250000003=1; F72250000004=1; F72250000005=1; F72250000006=1; F72250000007=1; F72250000008=1","","matched PLIDA variable metadata","The person key that runs through the Data Exchange tables: one client carries the same value across special_client, special_attendance, spe…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_activity","ACTIVITYID","character",26,0,0,15,"ACT00000027=2; ACT00000030=2; ACT00000033=2; ACT00000036=2; ACT00000039=2; ACT00000042=2; ACT00000045=2; ACT00000048=2","ACT00000027; ACT00000030; ACT00000033; ACT00000036; ACT00000039; ACT00000042; ACT00000045; ACT00000048; ACT00000051; ACT00000054; ACT00000057; ACT00000060; ACT00000063; ACT00000066; ACT00000069","matched PLIDA variable metadata","The funded activity a service was delivered under, which the DSS metadata registry defines as ""an identifier for a unique program activity …","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_activity","CREATEDDATETIME","Date",26,0,0,21,"2024-02-07 to 2024-02-27","2024-02-07; 2024-02-08; 2024-02-09; 2024-02-10; 2024-02-11; 2024-02-12; 2024-02-13; 2024-02-14; 2024-02-15; 2024-02-16; 2024-02-17; 2024-02-18; 2024-02-19; 2024-02-20; 2024-02-21; 2024-02-22; 2024-02-23; 2024-02-24; 2024-02-25; 2024-02-26; 2024-02-27","matched PLIDA variable metadata","The moment the record was first written to the Data Exchange, held for every versioned table in the extract rather than for one kind of rec…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_activity","CURRENTRECORD","character",26,0,0,1,"Y=26","Y","matched PLIDA variable metadata","Whether the row is the version in force or one the Data Exchange has since superseded, coded 1 for current and 0 for historical. Every vers…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_activity","ENDDATE","Date",26,0,0,21,"2024-02-07 to 2024-02-27","2024-02-07; 2024-02-08; 2024-02-09; 2024-02-10; 2024-02-11; 2024-02-12; 2024-02-13; 2024-02-14; 2024-02-15; 2024-02-16; 2024-02-17; 2024-02-18; 2024-02-19; 2024-02-20; 2024-02-21; 2024-02-22; 2024-02-23; 2024-02-24; 2024-02-25; 2024-02-26; 2024-02-27","matched PLIDA variable metadata","When a service activity stopped being available to deliver, not when anybody stopped receiving it. Paired with STARTDATE it bounds the fund…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_activity","GPSPROGRAMID","character",26,0,0,15,"GPSPRG00008=2; GPSPRG00011=2; GPSPRG00014=2; GPSPRG00017=2; GPSPRG00020=2; GPSPRG00023=2; GPSPRG00026=2; GPSPRG00029=2","GPSPRG00008; GPSPRG00011; GPSPRG00014; GPSPRG00017; GPSPRG00020; GPSPRG00023; GPSPRG00026; GPSPRG00029; GPSPRG00032; GPSPRG00035; GPSPRG00038; GPSPRG00041; GPSPRG00044; GPSPRG00047; GPSPRG00050","matched PLIDA variable metadata","The grants system's identifier for a funded program activity, sitting on the activity table beside the Data Exchange's own ACTIVITYID and P…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_activity","NAME","character",26,26,100,0,"","","matched PLIDA variable metadata","The name of the funded program activity that DEX cases and sessions are reported against. The DSS Data Exchange Protocols define a program …","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_activity","PROGRAMID","character",26,0,0,15,"PRG00025=2; PRG00028=2; PRG00031=2; PRG00034=2; PRG00037=2; PRG00040=2; PRG00043=2; PRG00046=2","PRG00025; PRG00028; PRG00031; PRG00034; PRG00037; PRG00040; PRG00043; PRG00046; PRG00049; PRG00052; PRG00055; PRG00058; PRG00061; PRG00064; PRG00067","matched PLIDA variable metadata","The funding program a program activity belongs to, defined by DSS as ""an identifier for a unique program record in the Data Exchange, repre…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_activity","RECORDSEQNBR","integer",26,0,0,3,"1 / 1 / 2 / 2 / 3","1; 2; 3","matched PLIDA variable metadata","The position of this row in the version history of the record it describes. The seven reference tables that carry it — activity, client, cl…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_activity","SOURCESYSTEMCODE","character",26,0,0,2,"FOFMS=20; EXTNL=6","EXTNL; FOFMS","matched PLIDA variable metadata","A code naming the system a program activity record originated in, distinguishing the department's own grants management system from an exte…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_activity","STARTDATE","Date",26,0,0,21,"2024-02-07 to 2024-02-27","2024-02-07; 2024-02-08; 2024-02-09; 2024-02-10; 2024-02-11; 2024-02-12; 2024-02-13; 2024-02-14; 2024-02-15; 2024-02-16; 2024-02-17; 2024-02-18; 2024-02-19; 2024-02-20; 2024-02-21; 2024-02-22; 2024-02-23; 2024-02-24; 2024-02-25; 2024-02-26; 2024-02-27","matched PLIDA variable metadata","When a service activity became available to deliver, not when anybody received it. The Data Exchange models a funded service as an activity…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_activity","SYSENDTIME","Date",26,0,0,21,"2024-02-07 to 2024-02-27","2024-02-07; 2024-02-08; 2024-02-09; 2024-02-10; 2024-02-11; 2024-02-12; 2024-02-13; 2024-02-14; 2024-02-15; 2024-02-16; 2024-02-17; 2024-02-18; 2024-02-19; 2024-02-20; 2024-02-21; 2024-02-22; 2024-02-23; 2024-02-24; 2024-02-25; 2024-02-26; 2024-02-27","matched PLIDA variable metadata","The moment this version of the row stopped being the current one. The seven reference tables that carry it — activity, client, client disab…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_activity","SYSSTARTTIME","Date",26,0,0,21,"2024-02-07 to 2024-02-27","2024-02-07; 2024-02-08; 2024-02-09; 2024-02-10; 2024-02-11; 2024-02-12; 2024-02-13; 2024-02-14; 2024-02-15; 2024-02-16; 2024-02-17; 2024-02-18; 2024-02-19; 2024-02-20; 2024-02-21; 2024-02-22; 2024-02-23; 2024-02-24; 2024-02-25; 2024-02-26; 2024-02-27","matched PLIDA variable metadata","The moment this version of the row became current. Reading any of the seven reference tables without filtering on it counts one outlet, cli…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_activity","UPDATEDDATETIME","Date",26,0,0,21,"2024-02-07 to 2024-02-27","2024-02-07; 2024-02-08; 2024-02-09; 2024-02-10; 2024-02-11; 2024-02-12; 2024-02-13; 2024-02-14; 2024-02-15; 2024-02-16; 2024-02-17; 2024-02-18; 2024-02-19; 2024-02-20; 2024-02-21; 2024-02-22; 2024-02-23; 2024-02-24; 2024-02-25; 2024-02-26; 2024-02-27","matched PLIDA variable metadata","When the Data Exchange system last changed this record, not when anything happened to a client. It sits on the reference tables that descri…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","ACTIVITYID","character",122,0,0,75,"ACT00000027=2; ACT00000030=2; ACT00000033=2; ACT00000036=2; ACT00000039=2; ACT00000042=2; ACT00000045=2; ACT00000048=2","","matched PLIDA variable metadata","The funded activity a service was delivered under, which the DSS metadata registry defines as ""an identifier for a unique program activity …","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","AGEATSESSION","integer",122,0,0,47,"12 / 27 / 35 / 52 / 66","","matched PLIDA variable metadata","The client's age in completed years on the day the session took place. It is derived rather than reported: the protocols say date of birth …","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","ASSISTANCENEEDEDKEY","integer",122,0,0,13,"1.0 / 4.0 / 6.5 / 10.0 / 13.0","1; 10; 11; 12; 13; 2; 3; 4; 5; 6; 7; 8; 9","matched PLIDA variable metadata","A key standing for the set of secondary reasons a client sought assistance, resolved through the special_ref_assistance_needed table into o…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","ATTENDANCECOUNT","integer",122,0,0,1,"1 / 1 / 1 / 1 / 1","1","matched PLIDA variable metadata","The number of people the attendance row stands for, which is one for a named client and the group size for an unidentified-client row. DSS …","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","ATTENDANCEID","character",122,0,0,75,"ATT00000000001=2; ATT00000000002=2; ATT00000000003=2; ATT00000000004=2; ATT00000000005=2; ATT00000000006=2; ATT00000000007=2; ATT00000000008=2","","matched PLIDA variable metadata","The identifier of one person's presence at one session, and the row the assessment tables join back to. DSS notes that the application ""onl…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","CASECLIENTID","character",122,0,0,15,"CC0000000008=16; CC0000000007=13; CC0000000004=12; CC0000000010=11; CC0000000001=10; CC0000000009=10; CC0000000012=8; CC0000000002=7","CC0000000001; CC0000000002; CC0000000003; CC0000000004; CC0000000005; CC0000000006; CC0000000007; CC0000000008; CC0000000009; CC0000000010; CC0000000011; CC0000000012; CC0000000013; CC0000000014; CC0000000015","matched PLIDA variable metadata","The identifier for one client's membership of one case, so a client attached to three cases has three values and each of their attendances …","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","CONDUCTEDDATE","Date",122,0,0,119,"2015-01-08 to 2024-12-26","","matched PLIDA variable metadata","The day the session took place, which is the date every counting rule in the Data Exchange turns on. The protocols count a session against …","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","DELIVERYORGID","character",122,0,0,75,"ORG000165=2; ORG000168=2; ORG000171=2; ORG000174=2; ORG000177=2; ORG000180=2; ORG000183=2; ORG000186=2","","matched PLIDA variable metadata","The organisation that actually provided the service, which DSS distinguishes from the funded body: delivery organisations are ""organisation…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","EXITREASONCODE","character",122,102,83.6066,6,"Client needs have been met=8; Client no longer requires assistance=4; Client has moved out of area=3; Client now requires higher level of care=3; Client no longer eligible=1; Service unable to provide assistance=1","Client has moved out of area; Client needs have been met; Client no longer eligible; Client no longer requires assistance; Client now requires higher level of care; Service unable to provide assistance","matched PLIDA variable metadata","Why the client's involvement with a case ended, recorded on the attendance row that closed it. The protocols publish nine reasons: needs me…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","LEADORGID","character",122,0,0,75,"LEAD00001=2; LEAD00002=2; LEAD00004=2; LEAD00005=2; LEAD00007=2; LEAD00008=2; LEAD00010=2; LEAD00011=2","","matched PLIDA variable metadata","Which organisation holds the money for the service this record belongs to. DSS describes lead organisations as ""organisations that directly…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","ORGANISATIONACTIVITYID","character",122,0,0,122,"ORGA188733484657=1; ORGA188734484660=1; ORGA188735484663=1; ORGA188736484666=1; ORGA188737484669=1; ORGA188738484672=1; ORGA188739484675=1; ORGA188740484678=1","","matched PLIDA variable metadata","The funding arrangement a session or attendance sits under, holding the delivery organisation, the lead organisation and the program activi…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","OUTLETID","character",122,0,0,122,"OUT0000002=1; OUT0000008=1; OUT0000011=1; OUT0000017=1; OUT0000020=1; OUT0000026=1; OUT0000029=1; OUT0000035=1","","matched PLIDA variable metadata","Which service location a record belongs to, appearing on the outlet table itself and on every table that needs to place a service: attendan…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","PARTICIPATIONTYPE","character",122,0,0,3,"Client=108; Support person=9; Unidentified client=5","Client; Support person; Unidentified client","matched PLIDA variable metadata","Whether the person was at the session as a client or as someone accompanying one. DSS draws the line this way: ""A client is a primary recip…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","PRIMARYASSISTANCENEEDEDKEY","integer",122,0,0,13,"1 / 4 / 7 / 10 / 13","1; 10; 11; 12; 13; 2; 3; 4; 5; 6; 7; 8; 9","matched PLIDA variable metadata","The key identifying the single main reason a client sought help, which the protocols describe as the ""Primary reason for seeking assistance…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","REFERRALFROMSOURCE","character",122,0,0,22,"Accounting agency=7; Other Agency=7; Continuity of Support (CoS) Programme=6; Educational agency=6; Employment/job placement agency=6; Family=6; General Medical Practitioner=6; Health agency=6","Accounting agency; Centrelink/Department of Human Services (DHS); Community services agency; Continuity of Support (CoS) Programme; Educational agency; Employment/job placement agency; Family; Friends; General Medical Practitioner; Health agency; Humanitarian Settlement Program; Internal; LAC Referral; Legal agency; Lender/financial agency; Linkages Package; My Aged Care Gateway; NDIS referral; Not stated/inadequately described; Other Agency; Other party; Self","matched PLIDA variable metadata","Who sent the client to this organisation. The protocols put it plainly: ""Referral source is the person or agency responsible for referring …","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","REFERRALTOEXTERNALDATE","Date",122,0,0,75,"2024-02-07 to 2024-04-21","","matched PLIDA variable metadata","The date a referral out to a different organisation was recorded against this session. It pairs with REFERRALTOEXTERNALKEY, which says what…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","REFERRALTOEXTERNALKEY","integer",122,24,19.6721,13,"1 / 4 / 7 / 10 / 13","1; 10; 11; 12; 13; 2; 3; 4; 5; 6; 7; 8; 9","matched PLIDA variable metadata","The key describing why a client was referred out of this organisation at this session. The protocols define the external type as a referral…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","REFERRALTOINTERNALDATE","Date",122,0,0,75,"2024-02-07 to 2024-04-21","","matched PLIDA variable metadata","The date a client was referred to another service inside the same organisation at this session. With REFERRALTOINTERNALKEY it forms half of…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","REFERRALTOINTERNALKEY","integer",122,24,19.6721,12,"1 / 3 / 8 / 11 / 13","1; 10; 11; 12; 13; 2; 3; 4; 5; 7; 8; 9","matched PLIDA variable metadata","The key describing why a client was moved to another service within the same organisation at this session. The protocols define this type a…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","SERVICESETTINGCODE","character",122,0,0,5,"Organisation outlet/office=57; Clients residence=24; Community venue=22; Telephone=17; Online service=2","Clients residence; Community venue; Online service; Organisation outlet/office; Telephone","matched PLIDA variable metadata","Where or how a session was actually delivered, which DSS defines as ""the category of physical location or delivery method for a given sessi…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","SERVICETYPEID","character",122,0,0,8,"Education and skills training=33; Employment assistance=30; Family and relationship support=16; Mental health=14; Housing assistance=10; Material wellbeing and basic necessities=7; Community engagement=6; Physical health=6","Community engagement; Education and skills training; Employment assistance; Family and relationship support; Housing assistance; Material wellbeing and basic necessities; Mental health; Physical health","matched PLIDA variable metadata","The kind of help delivered, defined by DSS as ""the main focus of service delivery at a given session, represented by a code"". The codes beg…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","SESSIONID","character",122,0,0,75,"SES00000000001=2; SES00000000002=2; SES00000000003=2; SES00000000004=2; SES00000000005=2; SES00000000006=2; SES00000000007=2; SES00000000008=2","","matched PLIDA variable metadata","The key of a single instance of service, which DSS defines as ""a system-generated identifier for a unique session record in the Data Exchan…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_attendance","SYNTHETIC_AEUID","character",122,0,0,26,"F72250000075=8; F72250000150=8; F72250000197=8; F722500001AB=8; F722500001D0=8; F72250000189=7; F722500001EE=7; F72250000054=6","","matched PLIDA variable metadata","The person key that runs through the Data Exchange tables: one client carries the same value across special_client, special_attendance, spe…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_client","ACCOMMODATIONTYPECODE","character",26,0,0,4,"Private residence—client or family owned/purchasing=10; Private residence—private rental=7; Private residence—public rental=7; Boarding house=2","Boarding house; Private residence—client or family owned/purchasing; Private residence—private rental; Private residence—public rental","matched PLIDA variable metadata","The kind of dwelling a client was living in, as one of twelve settings ranging from a private residence to an institutional or crisis place…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_client","ACPR2015BOUNDARYCODE","character",26,0,0,23,"206=2; 306=2; 801=2; 101=1; 102=1; 104=1; 107=1; 108=1","101; 102; 104; 107; 108; 111; 112; 204; 206; 207; 209; 302; 306; 311; 312; 314; 401; 406; 408; 409; 501; 504; 801","matched PLIDA variable metadata","The aged care planning region the client's residential address fell in, on the boundaries used between February 2015 and April 2018. ""The A…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_client","ACPR2018BOUNDARYCODE","character",26,0,0,23,"203=2; 305=2; 801=2; 101=1; 103=1; 106=1; 107=1; 110=1","101; 103; 106; 107; 110; 111; 116; 201; 203; 204; 206; 301; 305; 310; 311; 313; 405; 407; 408; 411; 503; 511; 801","matched PLIDA variable metadata","The aged care planning region the client's residential address fell in, on the boundaries in force since April 2018. ""The Government signed…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_client","ANCESTRYCODE","character",26,0,0,1,"1101=26","1101","matched PLIDA variable metadata","The cultural or ethnic group a client identified with, coded to the ABS cultural and ethnic groups classification. It is one of the expande…","madipge-dex-d-extended-15-current","","",""
"dss","DEX","madipge-dex-d-extended-15-current-special_client","ATSICODE","character",26,0,0,1,"No=26","No","matched PLIDA variable metadata","Whether the client identified as being of Aboriginal or Torres Strait Islander origin, on the five-response standard the protocols take fro…","madipge-dex-d-extended-15-current","","",""
