"guide","dataset","table","variable","type","n_rows","missing","missing_pct","distinct","domain_or_distribution","values_if_small_domain","metadata_match","plida_variable_descriptions","plida_products","blade_item","blade_valid_response","blade_available_periods"
"vital-events","BIRTHS","plidage-births-2006-latest","RESIDENCE_YEARS_FATHER","integer",75,0,0,31,"0.0 / 21.5 / 32.0 / 36.0 / 46.0","","matched PLIDA variable metadata","Father's Period of Residence in Australia (in Years)","plidage-births-2006-latest","","",""
"vital-events","BIRTHS","plidage-births-2006-latest","RESIDENCE_YEARS_MOTHER","integer",75,0,0,31,"0.0 / 21.0 / 28.0 / 32.5 / 46.0","","matched PLIDA variable metadata","Mother's Period of Residence in Australia (in Years)","plidage-births-2006-latest","","",""
"vital-events","BIRTHS","plidage-births-2006-latest","SYNTHETIC_AEUID","character",75,0,0,75,"EA4FE0000004=1; EA4FE000000D=1; EA4FE000001E=1; EA4FE0000024=1; EA4FE0000027=1; EA4FE000002A=1; EA4FE0000032=1; EA4FE0000044=1","","matched PLIDA variable metadata","Synthetic MADIP Person ID | Synthetic id of individual person on dataset","plidage-births-2006-latest","","",""
"vital-events","BIRTHS","plidage-births-2006-latest","URES_IEO_DECILE_MOTHER","integer",75,0,0,10,"1 / 3 / 5 / 8 / 10","1; 10; 2; 3; 4; 5; 6; 7; 8; 9","matched PLIDA variable metadata","Mother's Index of Education and Occupation of Usual Residence (and child)","plidage-births-2006-latest","","",""
"vital-events","BIRTHS","plidage-births-2006-latest","URES_IER_DECILE_MOTHER","integer",75,0,0,10,"1 / 3 / 5 / 8 / 10","1; 10; 2; 3; 4; 5; 6; 7; 8; 9","matched PLIDA variable metadata","Mother's Index of Economic Resources of Usual Residence (and child)","plidage-births-2006-latest","","",""
"vital-events","BIRTHS","plidage-births-2006-latest","URES_IRSAD_DECILE_MOTHER","integer",75,0,0,10,"1.0 / 2.5 / 6.0 / 8.0 / 10.0","1; 10; 2; 3; 4; 5; 6; 7; 8; 9","matched PLIDA variable metadata","Mother's Index of Relative Socio-Economoic Advantage and Disadvantage of Usual Residence (and child)","plidage-births-2006-latest","","",""
"vital-events","BIRTHS","plidage-births-2006-latest","URES_IRSD_DECILE_MOTHER","integer",75,0,0,10,"1 / 3 / 5 / 8 / 10","1; 10; 2; 3; 4; 5; 6; 7; 8; 9","matched PLIDA variable metadata","Mother's Index of Re;atove Spcop-Economic Disadvantage of Usual Residence (and child)","plidage-births-2006-latest","","",""
"vital-events","BIRTHS","plidage-births-2006-latest","URES_RA_MOTHER","integer",75,0,0,5,"1 / 1 / 1 / 2 / 5","1; 2; 3; 4; 5","matched PLIDA variable metadata","Mother's Remoteness Area (and child)","plidage-births-2006-latest","","",""
"vital-events","BIRTHS","plidage-births-2006-latest","URES_STATE_MOTHER","integer",75,0,0,7,"1 / 1 / 2 / 3 / 8","1; 2; 3; 4; 5; 6; 8","matched PLIDA variable metadata","Mother's State of Usual Residence (and child)","plidage-births-2006-latest","","",""
"vital-events","BIRTHS","plidage-births-2006-latest","YEAR_BIRTH_MOTHER","integer",75,0,0,28,"1968.0 / 1979.0 / 1984.0 / 1988.5 / 2004.0","","matched PLIDA variable metadata","Year of birth of Mother","plidage-births-2006-latest","","",""
"vital-events","BIRTHS","rbdm-births","spine_id","character",500,50,10,450,"SP0000000001=1; SP0000000002=1; SP0000000003=1; SP0000000004=1; SP0000000006=1; SP0000000007=1; SP0000000008=1; SP0000000009=1","","matched PLIDA variable metadata","MADIP Spine entity ID | Spine ID","plidage-births-2006-latest","","",""
"vital-events","BIRTHS","rbdm-births","SYNTHETIC_AEUID","character",500,0,0,500,"EA4FE0000001=1; EA4FE0000002=1; EA4FE0000003=1; EA4FE0000004=1; EA4FE0000005=1; EA4FE0000006=1; EA4FE0000007=1; EA4FE0000008=1","","matched PLIDA variable metadata","Synthetic MADIP Person ID | Synthetic id of individual person on dataset","plidage-births-2006-latest","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","BIRTH_PLACE","integer",2,0,0,2,"1101.0 / 2601.5 / 4102.0 / 5602.5 / 7103.0","1101; 7103","matched PLIDA variable metadata","Country of birth","madip-ge-050101d-deaths-deathregistrations2007-2007 | madip-ge-050103d-deaths-deathregistrations2008-2008 | madip-ge-050105d-deaths-deathregistrations2009-2009 | ... (6 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","CERTIFIER","character",2,0,0,1,"D=2","D","matched PLIDA variable metadata","Certifier Type | Certifier type","madip-ge-050114d-deaths-causeofdeath2013-2013 | madip-ge-050116d-deaths-causeofdeath2014-2014 | madip-ge-050118d-deaths-causeofdeath2015-2015 | ... (12 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","DEATH_AGE","integer",2,0,0,2,"60.00 / 68.25 / 76.50 / 84.75 / 93.00","60; 93","matched PLIDA variable metadata","Deceased age at death","madip-ge-050101d-deaths-deathregistrations2007-2007 | madip-ge-050103d-deaths-deathregistrations2008-2008 | madip-ge-050105d-deaths-deathregistrations2009-2009 | ... (6 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","DEATH_DAY","integer",2,0,0,2,"12.00 / 15.75 / 19.50 / 23.25 / 27.00","12; 27","matched PLIDA variable metadata","Day of Death | Day of death","madip-ge-050114d-deaths-causeofdeath2013-2013 | madip-ge-050116d-deaths-causeofdeath2014-2014 | madip-ge-050118d-deaths-causeofdeath2015-2015 | ... (12 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY1","character",2,0,0,2,"C25=1; C50=1","C25; C50","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 1","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY10","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 10","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY11","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 11","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY12","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 12","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY13","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 13","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY14","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 14","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY15","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 15","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY16","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 16","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY17","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 17","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY18","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 18","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY19","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 19","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY2","character",2,0,0,1,"J96=2","J96","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 2","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY20","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 20","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY3","character",2,1,50,1,"E66=1","E66","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 3","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY4","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 4","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY5","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 5","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY6","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 6","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY7","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 7","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY8","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 8","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","ENTITY9","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Entity axis data 9","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","INDIGENOUS_STATUS","integer",2,0,0,1,"1 / 1 / 1 / 1 / 1","1","matched PLIDA variable metadata","Deceased Indigenous status | Indigenous status","madip-ge-050101d-deaths-deathregistrations2007-2007 | madip-ge-050103d-deaths-deathregistrations2008-2008 | madip-ge-050105d-deaths-deathregistrations2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","MARITAL_STATUS","integer",2,0,0,1,"3 / 3 / 3 / 3 / 3","3","matched PLIDA variable metadata","Marital status","madip-ge-050101d-deaths-deathregistrations2007-2007 | madip-ge-050103d-deaths-deathregistrations2008-2008 | madip-ge-050105d-deaths-deathregistrations2009-2009 | ... (6 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","MONTH_OF_DEATH","integer",2,0,0,2,"6 / 7 / 8 / 9 / 10","10; 6","matched PLIDA variable metadata","Month of death","madip-ge-050101d-deaths-deathregistrations2007-2007 | madip-ge-050103d-deaths-deathregistrations2008-2008 | madip-ge-050105d-deaths-deathregistrations2009-2009 | ... (6 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","PLACE_OF_DEATH","integer",2,0,0,1,"2 / 2 / 2 / 2 / 2","2","matched PLIDA variable metadata","Deceased Place of Death | Place of Death","madipge-death-d-cause-of-death-2019","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS1","character",2,0,0,2,"C25=1; C50=1","C25; C50","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 1","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS10","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 10","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS11","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 11","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS12","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 12","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS13","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 13","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS14","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 14","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS15","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 15","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS16","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 16","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS17","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 17","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS18","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 18","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS19","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 19","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS2","character",2,0,0,1,"J96=2","J96","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 2","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS20","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 20","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS3","character",2,1,50,1,"E66=1","E66","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 3","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS4","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 4","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS5","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 5","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS6","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 6","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS7","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 7","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS8","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 8","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RACS9","character",2,2,100,0,"","","matched PLIDA variable metadata","Used to record multiple apparent causes of death | Record axis data 9","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
"vital-events","DEATHS","madipge-death-d-cause-of-death-2015","RECORD_AXIS_COUNT","integer",2,0,0,2,"2.00 / 2.25 / 2.50 / 2.75 / 3.00","2; 3","matched PLIDA variable metadata","Record axis count","madip-ge-050102d-deaths-causeofdeath2007-2007 | madip-ge-050104d-deaths-causeofdeath2008-2008 | madip-ge-050106d-deaths-causeofdeath2009-2009 | ... (18 products)","","",""
