"guide","dataset","table","variable","type","n_rows","missing","missing_pct","distinct","domain_or_distribution","values_if_small_domain","metadata_match","plida_variable_descriptions","plida_products","blade_item","blade_valid_response","blade_available_periods"
"education","AEDC","AEDC","LANGCOG","numeric",157,0,0,129,"1.81 / 5.89 / 7.27 / 8.96 / 10.00","","matched PLIDA variable metadata","Language and cognitive skills | Language and cognitive skills (school-based) domain score","madipge-aedc-d-core-2009 | madipge-aedc-d-core-2012 | madipge-aedc-d-core-2015 | madipge-aedc-d-core-2018 | madipge-aedc-d-core-2021 | madipge-aedc-d-core-2024","","",""
"education","AEDC","AEDC","LANGCOGCATEGORY","character",157,0,0,3,"On track=114; At risk=25; Vulnerable=18","On track; At risk; Vulnerable","matched PLIDA variable metadata","Vulnerable - language and cognition | Percentile distribution of scores in the language and cognitive skills (school-based) domain","madipge-aedc-d-core-2009 | madipge-aedc-d-core-2012 | madipge-aedc-d-core-2015 | madipge-aedc-d-core-2018 | madipge-aedc-d-core-2021 | madipge-aedc-d-core-2024","","",""
"education","AEDC","AEDC","LBOTE","character",157,0,0,2,"No=86; Yes=71","No; Yes","matched PLIDA variable metadata","LBOTE indicator | Indicates if the child has a language background other than english (lbote)","madipge-aedc-d-core-2009 | madipge-aedc-d-core-2012 | madipge-aedc-d-core-2015 | madipge-aedc-d-core-2018 | madipge-aedc-d-core-2021 | madipge-aedc-d-core-2024","","",""
"education","AEDC","AEDC","PHYS","numeric",157,0,0,133,"1.81 / 5.47 / 6.89 / 8.33 / 10.00","","matched PLIDA variable metadata","Physical health and wellbeing | Physical health and wellbeing domain score","madipge-aedc-d-core-2009 | madipge-aedc-d-core-2012 | madipge-aedc-d-core-2015 | madipge-aedc-d-core-2018 | madipge-aedc-d-core-2021 | madipge-aedc-d-core-2024","","",""
"education","AEDC","AEDC","PHYSCATEGORY","character",157,0,0,3,"On track=102; At risk=32; Vulnerable=23","On track; At risk; Vulnerable","matched PLIDA variable metadata","Vulnerable - physical health and wellbeing | Percentile distribution of scores in the physical health and wellbeing domain","madipge-aedc-d-core-2009 | madipge-aedc-d-core-2012 | madipge-aedc-d-core-2015 | madipge-aedc-d-core-2018 | madipge-aedc-d-core-2021 | madipge-aedc-d-core-2024","","",""
"education","AEDC","AEDC","REMOTENESS","integer",157,0,0,5,"1 / 1 / 1 / 2 / 5","1; 2; 3; 4; 5","matched PLIDA variable metadata","Remoteness area | Remoteness area name: based on ra_name_2021","madipge-aedc-d-core-2009 | madipge-aedc-d-core-2012 | madipge-aedc-d-core-2015 | madipge-aedc-d-core-2018 | madipge-aedc-d-core-2021 | madipge-aedc-d-core-2024","","",""
"education","AEDC","AEDC","SCHOOLTYPE","character",157,0,0,3,"Government=104; Catholic=31; Independent=22","Government; Catholic; Independent","matched PLIDA variable metadata","School type | The governance type of the school participating in the aedc survey","madipge-aedc-d-core-2009 | madipge-aedc-d-core-2012 | madipge-aedc-d-core-2015 | madipge-aedc-d-core-2018 | madipge-aedc-d-core-2021 | madipge-aedc-d-core-2024","","",""
"education","AEDC","AEDC","SEIFADECILE","integer",157,0,0,10,"1 / 4 / 6 / 8 / 10","1; 10; 2; 3; 4; 5; 6; 7; 8; 9","matched PLIDA variable metadata","Seifa - irsd decile within australia","madipge-aedc-d-core-2018 | madipge-aedc-d-core-2021 | madipge-aedc-d-core-2024","","",""
"education","AEDC","AEDC","SOC","numeric",157,0,0,129,"2.19 / 5.11 / 6.81 / 8.36 / 10.00","","matched PLIDA variable metadata","Social competence | Social competence domain score","madipge-aedc-d-core-2009 | madipge-aedc-d-core-2012 | madipge-aedc-d-core-2015 | madipge-aedc-d-core-2018 | madipge-aedc-d-core-2021 | madipge-aedc-d-core-2024","","",""
"education","AEDC","AEDC","SOCCATEGORY","character",157,0,0,3,"On track=93; At risk=41; Vulnerable=23","On track; At risk; Vulnerable","matched PLIDA variable metadata","Vulnerable - social competence | Percentile distribution of scores in the social competence domain","madipge-aedc-d-core-2009 | madipge-aedc-d-core-2012 | madipge-aedc-d-core-2015 | madipge-aedc-d-core-2018 | madipge-aedc-d-core-2021 | madipge-aedc-d-core-2024","","",""
"education","AEDC","AEDC","SPECIALNEEDS","character",157,0,0,2,"No=145; Yes=12","No; Yes","matched PLIDA variable metadata","Special needs status","madipge-aedc-d-core-2009 | madipge-aedc-d-core-2012 | madipge-aedc-d-core-2015 | madipge-aedc-d-core-2018 | madipge-aedc-d-core-2021 | madipge-aedc-d-core-2024","","",""
"education","AEDC","AEDC","STATE","integer",157,0,0,8,"1 / 1 / 2 / 3 / 8","1; 2; 3; 4; 5; 6; 7; 8","matched PLIDA variable metadata","State or territory | The state or territory in which the child resides","madipge-aedc-d-core-2009 | madipge-aedc-d-core-2012 | madipge-aedc-d-core-2015 | madipge-aedc-d-core-2018 | madipge-aedc-d-core-2021 | madipge-aedc-d-core-2024","","",""
"education","AEDC","AEDC","SYNTHETIC_AEUID","character",157,0,0,157,"60CB90000025=1; 60CB90000048=1; 60CB90000096=1; 60CB9000009D=1; 60CB900000E0=1; 60CB900000E7=1; 60CB900000F1=1; 60CB90000108=1; 60CB9000010A=1; 60CB900001AC=1; 60CB900001C4=1; 60CB900001CD=1","60CB90000025; 60CB90000048; 60CB90000096; 60CB9000009D; 60CB900000E0; 60CB900000E7; 60CB900000F1; 60CB90000108; 60CB9000010A; 60CB900001AC; 60CB900001C4; 60CB900001CD; 60CB900001F4; 60CB900001FB; 60CB90000232; 60CB90000248; 60CB900002B4; 60CB900002BB; 60CB900002BE; 60CB90000337; 60CB90000356; 60CB90000358; 60CB90000368; 60CB9000039B; 60CB900003A3; 60CB900003BA; 60CB900003C8; 60CB900003CF; 60CB900003FB; 60CB90000400","matched PLIDA variable metadata","Synthetic MADIP Person ID","madipge-aedc-d-core-2009 | madipge-aedc-d-core-2012 | madipge-aedc-d-core-2015 | madipge-aedc-d-core-2018 | madipge-aedc-d-core-2021 | madipge-aedc-d-core-2024 | madipge-aedc-d-domain-2009 | madipge-aedc-d-domain-2012 | madipge-aedc-d-domain-2015 | madipge-aedc-d-domain-2018 | madipge-aedc-d-domain-2021 | madipge-aedc-d-domain-2024 | madipge-aedc-d-indigenous-2009 | madipge-aedc-d-indigenous-2012 | madipge-aedc-d-indigenous-2015 | madipge-aedc-d-indigenous-2018 | madipge-aedc-d-indigenous-2021 | madipge-aedc-d-indigenous-2024 | madipge-aedc-d-language-2009 | madipge-aedc-d-language-2012 | madipge-aedc-d-language-2015 | madipge-aedc-d-language-2018 | madipge-aedc-d-language-2021 | madipge-aedc-d-language-2024 | madipge-aedc-d-specialneeds-2009 | madipge-aedc-d-specialneeds-2012 | madipge-aedc-d-specialneeds-2015 | madipge-aedc-d-specialneeds-2018 | madipge-aedc-d-specialneeds-2021 | madipge-aedc-d-specialneeds-2024","","",""
"education","HE","completions","COURSE_CODE","character",17,0,0,17,"C000700027=1; C000900057=1; C000900061=1; C001000064=1; C001400101=1; C001400114=1; C001700058=1; C002100024=1; C002100043=1; C002400003=1; C002600092=1; C003100001=1","C000700027; C000900057; C000900061; C001000064; C001400101; C001400114; C001700058; C002100024; C002100043; C002400003; C002600092; C003100001; C003900054; C004300110; C004400105; C004600112; C005300080","matched PLIDA variable metadata","A code which uniquely identifies each course within a higher education/vet provider (provider)","madipge-hied","","",""
"education","HE","completions","COURSE_TYPE","integer",17,0,0,3,"1 / 1 / 1 / 3 / 4","1; 3; 4","matched PLIDA variable metadata","Course type code","madipge-hied","","",""
"education","HE","completions","FOE","character",17,0,0,9,"0301=5; 0201=2; 0501=2; 0701=2; 0999=2; 0603=1; 0801=1; 0901=1; 1001=1","0301; 0201; 0501; 0701; 0999; 0603; 0801; 0901; 1001","matched PLIDA variable metadata","Field of education code","madipge-hied","","",""
"education","HE","completions","FOE_SUPP","character",17,0,0,9,"030100=5; 020100=2; 050100=2; 070100=2; 099900=2; 060300=1; 080100=1; 090100=1; 100100=1","030100; 020100; 050100; 070100; 099900; 060300; 080100; 090100; 100100","matched PLIDA variable metadata","Field of education supplementary code","madipge-hied","","",""
"education","HE","completions","INSTITUTION","character",17,0,0,14,"0009=2; 0014=2; 0021=2; 0007=1; 0010=1; 0017=1; 0024=1; 0026=1; 0031=1; 0039=1; 0043=1; 0044=1","0009; 0014; 0021; 0007; 0010; 0017; 0024; 0026; 0031; 0039; 0043; 0044; 0046; 0053","matched PLIDA variable metadata","A code which uniquely identifies the higher education provider","madipge-hied","","",""
"education","HE","completions","SYNTHETIC_AEUID","character",17,0,0,17,"60CB90000006=1; 60CB90000068=1; 60CB900003FE=1; 60CB900004EF=1; 60CB90000851=1; 60CB90000918=1; 60CB90000A2D=1; 60CB90000A88=1; 60CB90000AFD=1; 60CB90000B9D=1; 60CB90000BEF=1; 60CB90000E24=1","60CB90000006; 60CB90000068; 60CB900003FE; 60CB900004EF; 60CB90000851; 60CB90000918; 60CB90000A2D; 60CB90000A88; 60CB90000AFD; 60CB90000B9D; 60CB90000BEF; 60CB90000E24; 60CB90001008; 60CB9000100E; 60CB90001245; 60CB90001366; 60CB90001377","matched PLIDA variable metadata","Synthetic MADIP Person ID","madipge-hied","","",""
"education","HE","completions","YEAR","integer",17,0,0,1,"2021 / 2021 / 2021 / 2021 / 2021","2021","matched PLIDA variable metadata","Year that the information relates to","madipge-hied","","",""
"education","HE","course","COURSE","character",114,0,0,114,"C000100047=1; C000200002=1; C000200076=1; C000200106=1; C000300032=1; C000400104=1; C000500081=1; C000500108=1; C000600011=1; C000600041=1; C000600075=1; C000600107=1","C000100047; C000200002; C000200076; C000200106; C000300032; C000400104; C000500081; C000500108; C000600011; C000600041; C000600075; C000600107; C000700005; C000700025; C000700027; C000700070; C000800034; C000900057; C000900061; C001000064; C001000098; C001100021; C001100035; C001300078; C001300096; C001400099; C001400101; C001400103; C001400114; C001500085","matched PLIDA variable metadata","Code assigned by university","madipge-hied","","",""
"education","HE","course","COURSE_LOAD","numeric",114,0,0,5,"1 / 2 / 3 / 3 / 4","1; 1.5; 2; 3; 4","matched PLIDA variable metadata","The aggregated eftsl value for a course of study summed across all units of study which meet the academic requirements for the course of study.","madipge-hied","","",""
"education","HE","course","COURSE_OF_STUDY_CODE","character",114,0,0,114,"NCS000001=1; NCS000002=1; NCS000003=1; NCS000004=1; NCS000005=1; NCS000006=1; NCS000007=1; NCS000008=1; NCS000009=1; NCS000010=1; NCS000011=1; NCS000012=1","NCS000001; NCS000002; NCS000003; NCS000004; NCS000005; NCS000006; NCS000007; NCS000008; NCS000009; NCS000010; NCS000011; NCS000012; NCS000013; NCS000014; NCS000015; NCS000016; NCS000017; NCS000018; NCS000019; NCS000020; NCS000021; NCS000022; NCS000023; NCS000024; NCS000025; NCS000026; NCS000027; NCS000028; NCS000029; NCS000030","matched PLIDA variable metadata","A code which uniquely identifies an enabling course or a course leading to a higher education award","madipge-hied","","",""
"education","HE","course","COURSE_TYPE","integer",114,0,0,5,"1 / 1 / 1 / 3 / 6","1; 3; 4; 5; 6","matched PLIDA variable metadata","Course type code","madipge-hied","","",""
"education","HE","course","FOE","character",114,0,0,11,"0801=20; 0301=17; 0999=14; 1001=12; 0501=10; 0701=9; 0901=9; 0201=8; 0603=6; 0401=5; 0101=4","0801; 0301; 0999; 1001; 0501; 0701; 0901; 0201; 0603; 0401; 0101","matched PLIDA variable metadata","Field of education code","madipge-hied","","",""
"education","HE","course","FOE_SUPP","character",114,0,0,11,"080100=20; 030100=17; 099900=14; 100100=12; 050100=10; 070100=9; 090100=9; 020100=8; 060300=6; 040100=5; 010100=4","080100; 030100; 099900; 100100; 050100; 070100; 090100; 020100; 060300; 040100; 010100","matched PLIDA variable metadata","Field of education supplementary code","madipge-hied","","",""
"education","HE","course","INSTITUTION","character",114,0,0,49,"0024=5; 0006=4; 0007=4; 0014=4; 0027=4; 0030=4; 0047=4; 0051=4; 0057=4; 0002=3; 0022=3; 0023=3","0024; 0006; 0007; 0014; 0027; 0030; 0047; 0051; 0057; 0002; 0022; 0023; 0028; 0029; 0036; 0037; 0038; 0042; 0046; 0050; 0005; 0009; 0010; 0011; 0013; 0016; 0017; 0019; 0021; 0026","matched PLIDA variable metadata","A code which uniquely identifies the higher education provider","madipge-hied","","",""
"education","HE","course","SPECIAL_COURSE","integer",114,0,0,1,"0 / 0 / 0 / 0 / 0","0","matched PLIDA variable metadata","A code which identifies courses of special interest to the department","madipge-hied","","",""
"education","HE","course","SYNTHETIC_AEUID","character",114,0,0,114,"60CB90000006=1; 60CB90000060=1; 60CB90000068=1; 60CB9000006F=1; 60CB90000071=1; 60CB900000C9=1; 60CB900000CE=1; 60CB900000E1=1; 60CB9000013C=1; 60CB90000155=1; 60CB90000189=1; 60CB900001BE=1","60CB90000006; 60CB90000060; 60CB90000068; 60CB9000006F; 60CB90000071; 60CB900000C9; 60CB900000CE; 60CB900000E1; 60CB9000013C; 60CB90000155; 60CB90000189; 60CB900001BE; 60CB9000026B; 60CB90000277; 60CB9000029E; 60CB900002B6; 60CB90000300; 60CB9000032D; 60CB90000349; 60CB9000034A; 60CB90000377; 60CB90000390; 60CB90000399; 60CB900003F3; 60CB900003FC; 60CB900003FE; 60CB900004AE; 60CB900004ED; 60CB900004EF; 60CB90000506","matched PLIDA variable metadata","Synthetic MADIP Person ID","madipge-hied","","",""
"education","HE","course","YEAR","integer",114,0,0,7,"2015 / 2018 / 2020 / 2020 / 2021","2015; 2016; 2017; 2018; 2019; 2020; 2021","matched PLIDA variable metadata","Year that the information relates to","madipge-hied","","",""
"education","HE","enrol","ABORIG_TORRES","integer",177,0,0,2,"1 / 1 / 1 / 1 / 4","1; 4","matched PLIDA variable metadata","A code which identifies whether or not the student/applicant identifies herself or himself as being of aboriginal and/or torres strait islander descent.","madipge-hied","","",""
"education","HE","enrol","ATTENDANCE_MODE","integer",177,0,0,3,"1 / 1 / 2 / 2 / 3","1; 2; 3","matched PLIDA variable metadata","A code which identifies the mode of attendance by which the student undertook in a calendar year","madipge-hied","","",""
"education","HE","enrol","ATTENDANCE_TYPE","integer",177,0,0,2,"1 / 1 / 1 / 2 / 2","1; 2","matched PLIDA variable metadata","A code which identifies whether a student is classified as being a full-time or part-time in a calendar year.","madipge-hied","","",""
"education","HE","enrol","COM_INDICATOR","integer",177,0,0,2,"0 / 0 / 0 / 1 / 1","0; 1","matched PLIDA variable metadata","A code indicating that the student is a commencing student","madipge-hied","","",""
"education","HE","enrol","COUNTRY_BIRTH","character",177,0,0,2,"1101=110; 2100=67","1101; 2100","matched PLIDA variable metadata","A code representing the country of birth of a student","madipge-hied","","",""
"education","HE","enrol","COURSE","character",177,0,0,114,"C000100047=2; C000200002=2; C000200076=2; C000300032=2; C000500081=2; C000500108=2; C000600011=2; C000600075=2; C000700005=2; C000700070=2; C001100021=2; C001100035=2","C000100047; C000200002; C000200076; C000300032; C000500081; C000500108; C000600011; C000600075; C000700005; C000700070; C001100021; C001100035; C001300096; C001400099; C001400103; C001500085; C001600029; C001700095; C001900065; C002200020; C002200056; C002400046; C002400082; C002400083; C002500048; C002600091; C002700037; C002700109; C002800017; C002800069","matched PLIDA variable metadata","Code assigned by university","madipge-hied","","",""
"education","HE","enrol","DISABILITY","character",177,0,0,1,"00000000=177","00000000","matched PLIDA variable metadata","An eight-character code indicating responses to three questions about disabilities","madipge-hied","","",""
"education","HE","enrol","GENDER","integer",177,0,0,2,"1 / 1 / 1 / 2 / 2","1; 2","matched PLIDA variable metadata","Client's gender","madipge-hied","","",""
"education","HE","enrol","HIGHEST_PARTICIPATION","integer",177,0,0,4,"2 / 5 / 5 / 5 / 5","2; 3; 4; 5","matched PLIDA variable metadata","A code which indicates the student's or applicants highest educational participation and last year of that participation prior to the first enrolment in the course of study.","madipge-hied","","",""
"education","HE","enrol","INSTITUTION","character",177,0,0,49,"0024=8; 0051=8; 0030=7; 0057=7; 0006=6; 0007=6; 0014=6; 0027=6; 0038=6; 0042=6; 0050=6; 0002=5","0024; 0051; 0030; 0057; 0006; 0007; 0014; 0027; 0038; 0042; 0050; 0002; 0022; 0028; 0036; 0037; 0047; 0005; 0011; 0029; 0034; 0046; 0055; 0013; 0016; 0017; 0019; 0023; 0026; 0044","matched PLIDA variable metadata","A code which uniquely identifies the higher education provider","madipge-hied","","",""
"education","HE","enrol","MAJOR_COURSE","integer",177,0,0,1,"1 / 1 / 1 / 1 / 1","1","matched PLIDA variable metadata","An indicator of whether or not the student is concurrently enrolled in more than one higher education course within the institution and if so whether the course is the major course or a minor course","madipge-hied","","",""
"education","HE","enrol","REPORTING_YEAR_PERIOD","character",177,0,0,2,"2020-1=92; 2021-1=85","2020-1; 2021-1","matched PLIDA variable metadata","The reporting year and period to which the individual data record relates","madipge-hied","","",""
"education","HE","enrol","SYNTHETIC_AEUID","character",177,0,0,114,"60CB90000060=2; 60CB9000006F=2; 60CB90000071=2; 60CB900000CE=2; 60CB900000E1=2; 60CB9000013C=2; 60CB90000155=2; 60CB900001BE=2; 60CB90000277=2; 60CB90000349=2; 60CB9000034A=2; 60CB90000390=2","60CB90000060; 60CB9000006F; 60CB90000071; 60CB900000CE; 60CB900000E1; 60CB9000013C; 60CB90000155; 60CB900001BE; 60CB90000277; 60CB90000349; 60CB9000034A; 60CB90000390; 60CB90000399; 60CB900003F3; 60CB900003FC; 60CB900004ED; 60CB90000506; 60CB90000559; 60CB9000057E; 60CB90000589; 60CB90000597; 60CB900005EE; 60CB9000066F; 60CB9000069E; 60CB900006B8; 60CB900006CC; 60CB900007BE; 60CB9000085C; 60CB900008D4; 60CB90000910","matched PLIDA variable metadata","Synthetic MADIP Person ID","madipge-hied","","",""
"education","HE","enrol","YEAR","integer",177,0,0,2,"2020 / 2020 / 2020 / 2021 / 2021","2020; 2021","matched PLIDA variable metadata","Year that the information relates to","madipge-hied","","",""
"education","HE","enrol","YEAR_LEFT_SCHOOL","integer",177,0,0,29,"1977 / 2009 / 2016 / 2019 / 2022","","matched PLIDA variable metadata","A code that identifies the year in which a commencing domestic student left secondary education.","madipge-hied","","",""
"education","HE","help","HELP_DEBT","numeric",162,0,0,3,"8500 / 8500 / 8500 / 8500 / 12000","10000; 12000; 8500","matched PLIDA variable metadata","The help debt amount for a unit of study or sa-help loan per unit","madipge-hied","","",""
"education","HE","help","INSTITUTION","character",162,0,0,47,"0024=8; 0051=8; 0030=7; 0057=7; 0007=6; 0027=6; 0038=6; 0050=6; 0002=5; 0006=5; 0022=5; 0037=5","0024; 0051; 0030; 0057; 0007; 0027; 0038; 0050; 0002; 0006; 0022; 0037; 0005; 0011; 0014; 0029; 0034; 0042; 0046; 0047; 0055; 0013; 0016; 0017; 0019; 0023; 0026; 0028; 0036; 0044","matched PLIDA variable metadata","A code which uniquely identifies the higher education provider","madipge-hied","","",""
"education","HE","help","LOAN_FEE","numeric",162,0,0,4,"0 / 0 / 0 / 0 / 2400","0; 1700; 2000; 2400","matched PLIDA variable metadata","The loan fee for a unit of study or os-help loan","madipge-hied","","",""
"education","HE","help","STUDENT_STATUS","integer",162,0,0,2,"10 / 10 / 10 / 10 / 11","10; 11","matched PLIDA variable metadata","A code which indicates the student status for a unit of study - payment scenarios","madipge-hied","","",""
"education","HE","help","SYNTHETIC_AEUID","character",162,0,0,105,"60CB90000060=2; 60CB9000006F=2; 60CB90000071=2; 60CB900000CE=2; 60CB900000E1=2; 60CB9000013C=2; 60CB90000155=2; 60CB900001BE=2; 60CB90000277=2; 60CB90000349=2; 60CB9000034A=2; 60CB90000390=2","60CB90000060; 60CB9000006F; 60CB90000071; 60CB900000CE; 60CB900000E1; 60CB9000013C; 60CB90000155; 60CB900001BE; 60CB90000277; 60CB90000349; 60CB9000034A; 60CB90000390; 60CB90000399; 60CB900003F3; 60CB900003FC; 60CB90000506; 60CB90000559; 60CB9000057E; 60CB90000589; 60CB90000597; 60CB900005EE; 60CB9000066F; 60CB9000069E; 60CB900006B8; 60CB900006CC; 60CB9000085C; 60CB900008D4; 60CB90000926; 60CB9000098F; 60CB9000099C","matched PLIDA variable metadata","Synthetic MADIP Person ID","madipge-hied","","",""
"education","HE","help","YEAR","integer",162,0,0,2,"2020 / 2020 / 2020 / 2021 / 2021","2020; 2021","matched PLIDA variable metadata","Year that the information relates to","madipge-hied","","",""
"education","HE","load","AMOUNT_PAID_UPFRONT","numeric",1076,0,0,2,"0 / 0 / 0 / 0 / 5500","0; 5500","matched PLIDA variable metadata","The amount which has been paid for the unit of study","madipge-hied","","",""
"education","HE","load","CAMPUS_POSTCODE","character",1076,0,0,8,"2000=340; 4000=244; 3000=232; 5000=104; 6000=56; 0800=48; 2600=40; 7000=12","2000; 4000; 3000; 5000; 6000; 0800; 2600; 7000","matched PLIDA variable metadata","The australian postcode or overseas country code location of the campus/delivery location of the higher education/vet provider where the student is studying this unit","madipge-hied","","",""
"education","HE","load","CAMPUS_STATE","integer",1076,0,0,8,"1 / 1 / 2 / 3 / 8","1; 2; 3; 4; 5; 6; 7; 8","matched PLIDA variable metadata","The state or territory the campus is located in","madipge-hied","","",""
"education","HE","load","CITIZEN_RESIDENT","integer",1076,0,0,2,"1 / 1 / 1 / 2 / 2","1; 2","matched PLIDA variable metadata","A code indicating a student's/applicants citizenship and residence status","madipge-hied","","",""
"education","HE","load","COURSE","character",1076,0,0,114,"C000300032=16; C000500108=16; C000700005=16; C000700070=16; C001100021=16; C001300096=16; C002200020=16; C002400082=16; C002500048=16; C002600091=16; C003000053=16; C003400094=16","C000300032; C000500108; C000700005; C000700070; C001100021; C001300096; C002200020; C002400082; C002500048; C002600091; C003000053; C003400094; C003600090; C003700062; C003800007; C003800040; C004200026; C004200030; C004400044; C004700018; C005000093; C005100008; C005100013; C005100055; C005500073; C005700023; C005800042; C005900111; C000100047; C000200002","matched PLIDA variable metadata","Code assigned by university","madipge-hied","","",""
"education","HE","load","DISCIPLINE_CODE","character",1076,0,0,11,"0801=192; 0301=152; 0999=132; 1001=124; 0501=92; 0201=84; 0701=84; 0901=80; 0603=60; 0101=40; 0401=36","0801; 0301; 0999; 1001; 0501; 0201; 0701; 0901; 0603; 0101; 0401","matched PLIDA variable metadata","A code which uniquely identifies the discipline to which a unit of study is classified by the higher education provider/vet provider","madipge-hied","","",""
"education","HE","load","EQUIVALENT_FT_STUDENT_LOAD","numeric",1076,0,0,1,"0.125 / 0.125 / 0.125 / 0.125 / 0.125","0.125","matched PLIDA variable metadata","The eftsl value representing the student load for a unit of study","madipge-hied","","",""
"education","HE","load","HELP_DEBT","numeric",1076,0,0,7,"0.0 / 1062.5 / 1062.5 / 2125.0 / 3000.0","0; 1062.5; 1250; 1500; 2125; 2500; 3000","matched PLIDA variable metadata","The help debt amount for a unit of study or sa-help loan per unit","madipge-hied","","",""
"education","HE","load","INDUSTRY","integer",1076,0,0,1,"0 / 0 / 0 / 0 / 0","0","matched PLIDA variable metadata","An indicator of whether a unit of study consists wholly of work experience in industry","madipge-hied","","",""
"education","HE","load","INSTITUTION","character",1076,0,0,49,"0051=56; 0007=48; 0024=44; 0030=40; 0038=40; 0042=40; 0047=40; 0057=36; 0006=32; 0014=32; 0022=32; 0027=32","0051; 0007; 0024; 0030; 0038; 0042; 0047; 0057; 0006; 0014; 0022; 0027; 0036; 0037; 0050; 0005; 0011; 0013; 0034; 0044; 0055; 0058; 0002; 0026; 0028; 0029; 0046; 0003; 0009; 0010","matched PLIDA variable metadata","A code which uniquely identifies the higher education provider","madipge-hied","","",""
"education","HE","load","LOAN_FEE","numeric",1076,0,0,5,"0 / 0 / 0 / 0 / 600","0; 212.5; 250; 425; 600","matched PLIDA variable metadata","The loan fee for a unit of study or os-help loan","madipge-hied","","",""
