"guide","dataset","table","variable","type","n_rows","missing","missing_pct","distinct","domain_or_distribution","values_if_small_domain","metadata_match","plida_variable_descriptions","plida_products","blade_item","blade_valid_response","blade_available_periods"
"dhda-health","AIR","madip-vacstrat-air","DOB_MONTH","integer",3535,0,0,12,"1 / 3 / 7 / 9 / 12","1; 10; 11; 12; 2; 3; 4; 5; 6; 7; 8; 9","matched PLIDA variable metadata","Month of birth","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","DOB_YEAR","integer",3535,0,0,88,"1922 / 1970 / 1989 / 2009 / 2021","","matched PLIDA variable metadata","Year of birth","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","ENCDATE","Date",3535,0,0,1979,"2007-08-15 to 2025-11-28","","matched PLIDA variable metadata","Immunisation encounter date","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","ENCOUNTER_DATE","Date",3535,0,0,1979,"2007-08-15 to 2025-11-28","","no PLIDA metadata match by dataset+variable","","","","",""
"dhda-health","AIR","madip-vacstrat-air","ENCSEQ","character",3535,0,0,24,"1=455; 2=452; 3=378; 4=313; 5=251; 6=247; 7=245; 8=244","1; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 2; 20; 21; 22; 23; 24; 3; 4; 5; 6; 7; 8; 9","matched PLIDA variable metadata","Immunisation encounter sequence number","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","EPISODE_STATUS","character",3535,0,0,1,"Valid=3535","Valid","no PLIDA metadata match by dataset+variable","","","","",""
"dhda-health","AIR","madip-vacstrat-air","EPSPROC","Date",3535,0,0,2041,"2007-08-16 to 2025-11-28","","matched PLIDA variable metadata","Last processing date for episode","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","EPSSTAT","character",3535,0,0,1,"Valid=3535","Valid","matched PLIDA variable metadata","Episode status code","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","IMMPLOCN","character",3535,0,0,278,"AIRL10039=47; AIRL20018=47; AIRL20043=45; AIRL10024=43; AIRL20001=41; AIRL30005=40; AIRL10058=39; AIRL10010=38","","matched PLIDA variable metadata","Immunising provider location","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","IMMPROVN","character",3535,0,0,278,"AIRP10039=47; AIRP20018=47; AIRP20043=45; AIRP10024=43; AIRP20001=41; AIRP30005=40; AIRP10058=39; AIRP10010=38","","matched PLIDA variable metadata","Immunising provider number","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","PRACLOCN","character",3535,0,0,278,"AIRL10039=47; AIRL20018=47; AIRL20043=45; AIRL10024=43; AIRL20001=41; AIRL30005=40; AIRL10058=39; AIRL10010=38","","matched PLIDA variable metadata","Information provider practice location | Provider practice location","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","PROVNUM","character",3535,0,0,278,"AIRP10039=47; AIRP20018=47; AIRP20043=45; AIRP10024=43; AIRP20001=41; AIRP30005=40; AIRP10058=39; AIRP10010=38","","matched PLIDA variable metadata","Information provider number | Provider number","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","RCPTDATE","Date",3535,0,0,2036,"2007-08-15 to 2025-11-28","","matched PLIDA variable metadata","Date the encounter was received","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","REGSTECD","character",3535,0,0,8,"1=1054; 2=984; 3=673; 5=362; 4=338; 6=61; 8=56; 7=7","1; 2; 3; 4; 5; 6; 7; 8","matched PLIDA variable metadata","Provider practice registered State code","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","RPLCD_ID","character",3535,0,0,278,"AIRP10039=47; AIRP20018=47; AIRP20043=45; AIRP10024=43; AIRP20001=41; AIRP30005=40; AIRP10058=39; AIRP10010=38","","matched PLIDA variable metadata","Checked provider ID (this is the same ID as CPRNOVNUM on the provider file)","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","SCHEDCDE","character",3535,0,0,1,"NIP=3535","NIP","matched PLIDA variable metadata","Schedule the Individual is being assessed against","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","SCHEDULE_CLASSIFICATION","character",3535,0,0,1,"NIP=3535","NIP","no PLIDA metadata match by dataset+variable","","","","",""
"dhda-health","AIR","madip-vacstrat-air","SEXCDE","character",3535,0,0,2,"F=1770; M=1765","F; M","matched PLIDA variable metadata","Individual gender","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","SPINE_V4_ID","character",3535,0,0,455,"SP0000000461=24; SP0000000177=16; SP0000000436=16; SP0000000092=15; SP0000000227=15; SP0000000248=15; SP0000000480=15; SP0000000002=14","","matched PLIDA variable metadata","ID of person on the MADIP Spine Version 4 (equivalent to ‘SPINE_ID’ on earlier AIR extracts)","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","SPINE_V5_ID","character",3535,0,0,455,"SP0000000461=24; SP0000000177=16; SP0000000436=16; SP0000000092=15; SP0000000227=15; SP0000000248=15; SP0000000480=15; SP0000000002=14","","matched PLIDA variable metadata","ID of person on the MADIP Spine Version 5","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","SPINE_V6_ID","character",3535,0,0,455,"SP0000000461=24; SP0000000177=16; SP0000000436=16; SP0000000092=15; SP0000000227=15; SP0000000248=15; SP0000000480=15; SP0000000002=14","","matched PLIDA variable metadata","ID of person on the MADIP Spine Version 6","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","SPINE_V7_ID","character",3535,0,0,455,"SP0000000461=24; SP0000000177=16; SP0000000436=16; SP0000000092=15; SP0000000227=15; SP0000000248=15; SP0000000480=15; SP0000000002=14","","matched PLIDA variable metadata","ID of person on the MADIP Spine Version 7","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","SPINE_V8_ID","character",3535,0,0,455,"SP0000000461=24; SP0000000177=16; SP0000000436=16; SP0000000092=15; SP0000000227=15; SP0000000248=15; SP0000000480=15; SP0000000002=14","","matched PLIDA variable metadata","ID of person on the MADIP Spine Version 8","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","SPINE_V9_ID","character",3535,0,0,455,"SP0000000461=24; SP0000000177=16; SP0000000436=16; SP0000000092=15; SP0000000227=15; SP0000000248=15; SP0000000480=15; SP0000000002=14","","matched PLIDA variable metadata","ID of person on the MADIP Spine Version 9","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","STATE_ASGS_2021","integer",3535,0,0,8,"1 / 1 / 2 / 3 / 8","1; 2; 3; 4; 5; 6; 7; 8","matched PLIDA variable metadata","State (number)","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","SYNTHETIC_AEUID","character",3535,0,0,455,"B846800001CD=24; B846800000B1=16; B846800001B4=16; B8468000005C=15; B846800000E3=15; B846800000F8=15; B846800001E0=15; B84680000002=14","","matched PLIDA variable metadata","Synthetic MADIP Person ID","madip-vacstrat-air","","",""
"dhda-health","AIR","madip-vacstrat-air","VACCINE_SEQUENCE","integer",3535,0,0,24,"1 / 2 / 5 / 9 / 24","1; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 2; 20; 21; 22; 23; 24; 3; 4; 5; 6; 7; 8; 9","no PLIDA metadata match by dataset+variable","","","","",""
"dhda-health","AIR","madip-vacstrat-air","VACCSEQ","character",3535,0,0,24,"1=455; 2=452; 3=378; 4=313; 5=251; 6=247; 7=245; 8=244","1; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 2; 20; 21; 22; 23; 24; 3; 4; 5; 6; 7; 8; 9","matched PLIDA variable metadata","Vaccine sequence number (dose)","madip-vacstrat-air","","",""
"dhda-health","MBS","dhda-mbs","spine_id","character",500,50,10,450,"SP0000000001=1; SP0000000002=1; SP0000000003=1; SP0000000005=1; SP0000000006=1; SP0000000009=1; SP0000000010=1; SP0000000011=1","","no PLIDA metadata match by dataset+variable","","","","",""
"dhda-health","MBS","dhda-mbs","SYNTHETIC_AEUID","character",500,0,0,500,"B84680000001=1; B84680000002=1; B84680000003=1; B84680000004=1; B84680000005=1; B84680000006=1; B84680000007=1; B84680000008=1","","matched PLIDA variable metadata","The patient a Medicare claim line belongs to, carried as a meaningless code so that one person's services can be followed across the date-o…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","AGGRITEM","character",6032,0,0,2375,"75820=13; 349=11; 75039=11; 90265=11; 44=10; 75009=10; 75010=10; 75034=10","","matched PLIDA variable metadata","The MBS item number as it stood in the aggregate item number field on the claim, before mapping to the latest item. AIHW METEOR's guide for…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","BENPAID","numeric",6032,0,0,1467,"1.01 / 36.49 / 83.12 / 190.27 / 5687.99","","matched PLIDA variable metadata","The Medicare benefit paid on this claim line, in Australian dollars. AIHW METEOR defines it as ""The total amount of Medicare Benefit paid f…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","BILLTYPECD","character",6032,0,0,2,"D=4937; P=1095","D; P","matched PLIDA variable metadata","Whether the service was bulk billed or billed to the patient. AIHW METEOR defines the element as ""The type of Medicare billing issued for t…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","BTOS","character",6032,0,0,7,"1100=2668; 0502=1853; 0600=466; 0700=458; 1000=300; 0101=163; 1200=124","0101; 0502; 0600; 0700; 1000; 1100; 1200","matched PLIDA variable metadata","The broad service category the item falls into, used for Medicare reporting. AIHW METEOR describes the domain as ""A code set representing c…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","DOP","character",6032,0,0,378,"09Dec15=29; 18Jan15=27; 21May15=27; 04Mar15=26; 11Sep15=26; 13Jun15=26; 03Apr15=25; 11Aug15=25","","matched PLIDA variable metadata","The day Medicare finished processing the claim for the service on this row, which is not the day the service happened. AIHW METEOR defines …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","DOS","character",6032,0,0,365,"02Mar15=28; 12Oct15=28; 17May15=28; 26Jan15=28; 09Dec15=27; 10Sep15=27; 27Jul15=26; 26Aug15=25","","matched PLIDA variable metadata","The day the practitioner actually performed the Medicare service billed on this row, and the date to use for almost any analysis of care. A…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","ENRPC","character",6032,0,0,3291,"2603=11; 2608=10; 2611=10; 2606=9; 2616=9; 2371=8; 2601=8; 2610=8","","matched PLIDA variable metadata","The postcode Medicare held for the patient on the enrolment file at the moment this claim was processed. AIHW METEOR defines the underlying…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","FEECHARGED","numeric",6032,0,0,2157,"1.35 / 43.33 / 98.98 / 249.61 / 5774.48","","matched PLIDA variable metadata","The amount the practitioner actually billed for the service on this row, in Australian dollars. AIHW METEOR defines it as ""The total amount…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","INHOSPITAL","character",6032,0,0,2,"N=5598; Y=434","N; Y","matched PLIDA variable metadata","Whether the service on this row was delivered to an admitted patient in a hospital. AIHW METEOR defines the element as ""An indicator of whe…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","ITEM","character",6032,0,0,2375,"75820=13; 349=11; 75039=11; 90265=11; 44=10; 75009=10; 75010=10; 75034=10","","matched PLIDA variable metadata","The Medicare Benefits Schedule item number this service is reported under, which is the current item mapped from the aggregate item claimed…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","MBSCAT","integer",6032,0,0,8,"1 / 1 / 4 / 6 / 8","1; 2; 3; 4; 5; 6; 7; 8","matched PLIDA variable metadata","Which of the ten broad categories of the Medicare Benefits Schedule the item on this row sits in. AIHW METEOR defines the value domain as ""…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","MBSGROUP","character",6032,0,0,87,"A40=790; P2=435; P7=435; T8=358; C1=300; P4=249; A7=231; P3=208","","matched PLIDA variable metadata","The group within the MBS category that this item belongs to, such as A1 for unreferred general practitioner attendances. AIHW METEOR define…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","MBSSUBGROUP","character",6032,0,0,18,"=5687; 1=129; 2=55; 4=46; 5=27; 3=22; 11=9; 7=9","; 1; 10; 11; 12; 13; 14; 16; 17; 19; 2; 3; 4; 5; 6; 7; 8; 9","matched PLIDA variable metadata","The subgroup the item sits in within its MBS group, the finest level of the schedule's own hierarchy. AIHW METEOR defines it as ""The subgro…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","NUMSERV","integer",6032,0,0,4,"1 / 1 / 1 / 1 / 4","1; 2; 3; 4","matched PLIDA variable metadata","The number of services provided on this row, with bulk-billing incentive and modifier items excluded by being counted as zero. AIHW METEOR …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","RPDATE","character",6032,4158,68.9324,418,"12Jul15=12; 07Sep15=11; 31Jan15=11; 01Aug15=10; 05Oct15=10; 12May15=10; 17Sep15=10; 22Oct15=10","","matched PLIDA variable metadata","The date written on the referral that made this service claimable at the referred rate. MBS explanatory note GN.6.16 requires an account fo…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","RPRPC","character",6032,4158,68.9324,1492,"2603=7; 2617=6; 2163=5; 2609=5; 2618=5; 2101=4; 2911=4; 3048=4","","matched PLIDA variable metadata","The postcode of the practice of the practitioner who wrote the referral behind this service. AIHW METEOR defines the underlying element as …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","RPRPRAC","character",6032,4158,68.9324,100,"P431463=30; P441525=30; P952642=30; P221107=29; P562890=28; P552271=27; P169349=26; P326069=26","","matched PLIDA variable metadata","The one-character practice location suffix from the referring practitioner's Medicare provider number. AIHW METEOR defines it as ""A unique …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","SCHEDFEE","numeric",6032,0,0,1208,"1.35 / 42.74 / 91.94 / 224.90 / 5774.48","","matched PLIDA variable metadata","The fee the Medicare Benefits Schedule lists for this item, which is the administered price the benefit is calculated from. AIHW METEOR def…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","SCRAM_RPR","character",6032,4158,68.9324,200,"RPR468E6DD8=16; RPR639AC874=16; RPR63A7F985=16; RPR65FCB2A5=16; RPR701E8C75=16; RPR1712F150=15; RPR1AEA0EB9=15; RPR30CECD8F=15","","matched PLIDA variable metadata","A scrambled stand-in for the referring practitioner's Medicare provider number, used to group services by who referred them. The field it i…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","SCRAM_SPR","character",6032,0,0,200,"SPR50A5F87B=45; SPR2ADE0E26=44; SPR2EBF46A5=43; SPR52739BB2=42; SPR3C8C9E1F=41; SPR5D2DD06F=41; SPR264D63AF=40; SPR0BF7F8AE=39","","matched PLIDA variable metadata","A scrambled stand-in for the provider number of the practitioner who performed and billed the service, and the key for grouping a provider'…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","SPR_RSP","character",6032,0,0,25,"GP=2142; PAT=1853; RAD=416; ORT=163; OPH=153; CAR=137; PSY=119; URO=116","AUD; CAR; DER; DIE; ENT; GAS; GEN; GP; GYN; NEU; NUC; OCC; ONC; OPH; ORT; PAT; PHY; PLS; POD; PSK; PSY; RAD; RHE; SOC; URO","matched PLIDA variable metadata","The registered specialty recorded for the practitioner who provided the service, as used in assessing the claim. AIHW METEOR defines the va…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","SPRPC","character",6032,0,0,3298,"2600=11; 2605=11; 2612=11; 2613=11; 2608=9; 2611=8; 2368=7; 2415=7","","matched PLIDA variable metadata","The postcode of the practice location of the practitioner who performed the service. AIHW METEOR defines the underlying element as ""The Aus…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","SPRPRAC","character",6032,0,0,100,"P528665=81; P582662=78; P084991=75; P374599=75; P431463=75; P146485=74; P879442=73; P850015=72","","matched PLIDA variable metadata","The one-character location suffix of the servicing practitioner's provider number, marking which of their approved sites billed the service…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2015","SYNTHETIC_AEUID","character",6032,0,0,437,"B84680000110=54; B84680000063=41; B84680000072=41; B84680000093=40; B84680000194=38; B84680000082=37; B84680000013=36; B84680000158=35","","matched PLIDA variable metadata","The patient a Medicare claim line belongs to, carried as a meaningless code so that one person's services can be followed across the date-o…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2016","AGGRITEM","character",6170,0,0,2367,"75007=13; 75048=12; 699=11; 75002=11; 75011=11; 75049=11; 90256=11; 91827=11","","matched PLIDA variable metadata","The MBS item number as it stood in the aggregate item number field on the claim, before mapping to the latest item. AIHW METEOR's guide for…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2016","BENPAID","numeric",6170,0,0,1431,"1.010 / 36.620 / 80.080 / 187.858 / 6671.040","","matched PLIDA variable metadata","The Medicare benefit paid on this claim line, in Australian dollars. AIHW METEOR defines it as ""The total amount of Medicare Benefit paid f…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2016","BILLTYPECD","character",6170,0,0,2,"D=5026; P=1144","D; P","matched PLIDA variable metadata","Whether the service was bulk billed or billed to the patient. AIHW METEOR defines the element as ""The type of Medicare billing issued for t…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2016","BTOS","character",6170,0,0,7,"1100=2734; 0502=1877; 0600=490; 0700=471; 1000=307; 0101=173; 1200=118","0101; 0502; 0600; 0700; 1000; 1100; 1200","matched PLIDA variable metadata","The broad service category the item falls into, used for Medicare reporting. AIHW METEOR describes the domain as ""A code set representing c…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2016","DOP","character",6170,0,0,379,"10Aug16=30; 05Feb16=28; 03Jun16=27; 26Mar16=27; 27Mar16=27; 04Apr16=26; 05Aug16=26; 07Feb16=26","","matched PLIDA variable metadata","The day Medicare finished processing the claim for the service on this row, which is not the day the service happened. AIHW METEOR defines …","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2016","DOS","character",6170,0,0,366,"05Aug16=29; 08Mar16=28; 27May16=28; 05Mar16=27; 07Jan16=27; 07Feb16=26; 19Nov16=26; 22Apr16=26","","matched PLIDA variable metadata","The day the practitioner actually performed the Medicare service billed on this row, and the date to use for almost any analysis of care. A…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2016","ENRPC","character",6170,0,0,3295,"2607=15; 2608=13; 2609=11; 2600=9; 2602=9; 2615=9; 2603=8; 2249=7","","matched PLIDA variable metadata","The postcode Medicare held for the patient on the enrolment file at the moment this claim was processed. AIHW METEOR defines the underlying…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2016","FEECHARGED","numeric",6170,0,0,2169,"1.350 / 43.330 / 99.380 / 240.732 / 7732.070","","matched PLIDA variable metadata","The amount the practitioner actually billed for the service on this row, in Australian dollars. AIHW METEOR defines it as ""The total amount…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2016","INHOSPITAL","character",6170,0,0,2,"N=5680; Y=490","N; Y","matched PLIDA variable metadata","Whether the service on this row was delivered to an admitted patient in a hospital. AIHW METEOR defines the element as ""An indicator of whe…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2016","ITEM","character",6170,0,0,2367,"75007=13; 75048=12; 699=11; 75002=11; 75011=11; 75049=11; 90256=11; 91827=11","","matched PLIDA variable metadata","The Medicare Benefits Schedule item number this service is reported under, which is the current item mapped from the aggregate item claimed…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2016","MBSCAT","integer",6170,0,0,8,"1 / 1 / 4 / 6 / 8","1; 2; 3; 4; 5; 6; 7; 8","matched PLIDA variable metadata","Which of the ten broad categories of the Medicare Benefits Schedule the item on this row sits in. AIHW METEOR defines the value domain as ""…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
"dhda-health","MBS","madipge-mbs-d-claims-2016","MBSGROUP","character",6170,0,0,88,"A40=789; P7=471; P2=439; T8=360; C1=307; A7=233; P4=213; P3=197","","matched PLIDA variable metadata","The group within the MBS category that this item belongs to, such as A1 for unreferred general practitioner attendances. AIHW METEOR define…","madipge-mbs-d-claims-2006 | madipge-mbs-d-claims-2007 | madipge-mbs-d-claims-2008 | ... (20 products)","","",""
