"guide","dataset","table","variable","type","n_rows","missing","missing_pct","distinct","domain_or_distribution","values_if_small_domain","metadata_match","plida_variable_descriptions","plida_products","blade_item","blade_valid_response","blade_available_periods"
"vet-apprentice","A&T","A&T","SYNTHETIC_AEUID","character",98,0,0,98,"AE3A0000001D=1; AE3A00000028=1; AE3A0000002A=1; AE3A00000084=1; AE3A000000CC=1; AE3A000000DD=1; AE3A000000E3=1; AE3A000000ED=1; AE3A000000FB=1; AE3A0000010E=1; AE3A0000013C=1; AE3A00000166=1","AE3A0000001D; AE3A00000028; AE3A0000002A; AE3A00000084; AE3A000000CC; AE3A000000DD; AE3A000000E3; AE3A000000ED; AE3A000000FB; AE3A0000010E; AE3A0000013C; AE3A00000166; AE3A000001D0; AE3A0000020D; AE3A00000225; AE3A0000023B; AE3A00000277; AE3A000002C9; AE3A0000035C; AE3A000003FC; AE3A000004A0; AE3A000004C3; AE3A000004E3; AE3A000004F1; AE3A000004F6; AE3A0000054D; AE3A00000563; AE3A0000059A; AE3A000005A4; AE3A000005E0","matched PLIDA variable metadata","Synthetic id of individual person on dataset","plidage-apprentice","","",""
"vet-apprentice","TVA","completions/2021","AGE","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Age of respondent","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","completions/2021","ANZSCO_ID","character",0,0,,0,"all missing","","matched PLIDA variable metadata","Identifies the type of occupation that may be expected for those undertaking a program of study.","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","completions/2021","AT_SCHOOL_FG","character",0,0,,0,"all missing","","matched PLIDA variable metadata","Flags whether client is currently enrolled in secondary school.","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","completions/2021","CLIENT_POSTCODE_DERIVED","character",0,0,,0,"all missing","","matched PLIDA variable metadata","Client postcode of residence","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","completions/2021","CLIENT_REMOTENESS_ID_DERIVED","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Client remoteness area (aria+) id","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","completions/2021","CLIENT_SEIFA_IRSD_QUINT_DRVD","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Client index of relative socio-economic disadvantage (irsd) id","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","completions/2021","CLIENT_STATE_RESIDENCE_DERIVED","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Client state of residence id","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","completions/2021","COLLECTION_YR","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Calendar year in which training activity occurred.","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","completions/2021","DATE_PROGRAM_COMPLETED","Date",0,0,,0,"all missing","","matched PLIDA variable metadata","Date that qualification course or skill set was completed including any on-the-job component. | Date that qualification  course  or skill set was completed  including any on-the-job component.","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","completions/2021","GENDER_ID","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Whether client self-identifies as male female or other (code). | Whether client self-identifies as male  female  or other (code).","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","completions/2021","HEAD_OFFICE_POSTCODE","character",0,0,,0,"all missing","","matched PLIDA variable metadata","Head office postcode","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","completions/2021","HEAD_OFFICE_STATE","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Head office state","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","completions/2021","HIGHEST_ED_LVL_ST","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","The highest level of education including post-compulsory education a student had successfully completed before commencing training (code). | The highest level of education  including post-compulsory education  a student had successfully completed before commencing training (code).","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","completions/2021","HIGHEST_SCHL_LVL_ST","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Identifies the highest level of school the client has successfully completed (code).","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","completions/2021","LABOUR_FORCE_STATUS_ID","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Describes client's employment status (code).","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","completions/2021","MONTH_OF_BIRTH","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Month of birth","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","completions/2021","PRIOR_ED_ACHIEVE_FG","character",0,0,,0,"all missing","","matched PLIDA variable metadata","Flags whether the client has successfully completed some post-secondary education (code).","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","completions/2021","PROGRAM_FOE_ID","character",0,0,,0,"all missing","","matched PLIDA variable metadata","Program narrow field of education id","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","completions/2021","PROGRAM_ID","character",0,0,,0,"all missing","","matched PLIDA variable metadata","Id code of the qualification course or skill set. | Program id","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","completions/2021","PROGRAM_LOE_ID","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Degree of complexity of the program of study based on asced classification (code). | Degree of complexity of the program of study  based on asced classification (code).","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","completions/2021","PROGRAM_RECOGNITION_ID","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Distinguishes the qualification course or skill set by its level of recognition in the vet sector (code). | Distinguishes the qualification  course  or skill set by its level of recognition in the vet sector (code).","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
"vet-apprentice","TVA","completions/2021","PROGRAM_TRAINING_PACKAGE_ID","character",0,0,,0,"all missing","","matched PLIDA variable metadata","Program training package identifier","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","completions/2021","PROGRAM_TYPE_OF_TRAINING_ID","integer",0,0,,0,"all missing","","matched PLIDA variable metadata","Program type of training identifier","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023","","",""
"vet-apprentice","TVA","completions/2021","RTO_ID","character",0,0,,0,"all missing","","matched PLIDA variable metadata","Id code for the registered training organisation.","madipge-tva-d-prog-comp-core-2015 | madipge-tva-d-prog-comp-core-2016 | madipge-tva-d-prog-comp-core-2017 | madipge-tva-d-prog-comp-core-2018 | madipge-tva-d-prog-comp-core-2019 | madipge-tva-d-prog-comp-core-2020 | madipge-tva-d-prog-comp-core-2021 | madipge-tva-d-prog-comp-core-2022 | madipge-tva-d-prog-comp-core-2023 | madipge-tva-d-trn-actvty-core-2015 | madipge-tva-d-trn-actvty-core-2016 | madipge-tva-d-trn-actvty-core-2017 | madipge-tva-d-trn-actvty-core-2018 | madipge-tva-d-trn-actvty-core-2019 | madipge-tva-d-trn-actvty-core-2020 | madipge-tva-d-trn-actvty-core-2021 | madipge-tva-d-trn-actvty-core-2022 | madipge-tva-d-trn-actvty-core-2023 | madipge-tva-d-trn-actvty-lan-2018 | madipge-tva-d-trn-actvty-lan-2019","","",""
