"product","variable","frame_id","source_sheet","source_url","source_release_date","workbook_sha256","supported","unsupported_reason"
"madipge-acld11-d-persons-11-16-21","AGEP_FP_21","ACLD006","Female Parent Related Data","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AGEP_MP_11","ACLD006","Male Parent Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AGEP_MP_16","ACLD006","Male Parent Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AGEP_MP_21","ACLD006","Male Parent Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AGEP_SP_11","ACLD006","Spouse or Partner Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AGEP_SP_16","ACLD006","Spouse or Partner Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AGEP_SP_21","ACLD006","Spouse or Partner Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AGEYARP_11","ACLD007","Person Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AGEYARP_16","ACLD007","Person Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AGEYARP_21","ACLD007","Person Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","ANC1P_11","ACLD008","Person Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC1P_16","ACLD009","Person Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC1P_21","ACLD010","Person Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC1P_FP_11","ACLD008","Female Parent Related Data","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC1P_FP_16","ACLD009","Female Parent Related Data","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC1P_FP_21","ACLD010","Female Parent Related Data","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC1P_MP_11","ACLD008","Male Parent Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC1P_MP_16","ACLD009","Male Parent Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC1P_MP_21","ACLD010","Male Parent Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC1P_SP_11","ACLD008","Spouse or Partner Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC1P_SP_16","ACLD009","Spouse or Partner Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC1P_SP_21","ACLD010","Spouse or Partner Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC2P_11","ACLD008","Person Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC2P_16","ACLD009","Person Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC2P_21","ACLD011","Person Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC2P_FP_11","ACLD008","Female Parent Related Data","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC2P_FP_16","ACLD009","Female Parent Related Data","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC2P_FP_21","ACLD011","Female Parent Related Data","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC2P_MP_11","ACLD008","Male Parent Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC2P_MP_16","ACLD009","Male Parent Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC2P_MP_21","ACLD011","Male Parent Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC2P_SP_11","ACLD008","Spouse or Partner Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC2P_SP_16","ACLD009","Spouse or Partner Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","ANC2P_SP_21","ACLD011","Spouse or Partner Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",FALSE,"external_classification_reference_only"
"madipge-acld11-d-persons-11-16-21","AOCF_P_11","ACLD012","Family Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOCF_P_16","ACLD012","Family Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOCF_P_21","ACLD012","Family Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOCF_S_P_11","ACLD013","Continuous Variables","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOCF_S_P_16","ACLD013","Continuous Variables","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOCF_S_P_21","ACLD013","Continuous Variables","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOCH_P_11","ACLD014","Household Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOCH_P_16","ACLD014","Household Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOCH_P_21","ACLD014","Household Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPASSNF_P_11","ACLD015","Family Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPASSNF_P_16","ACLD015","Family Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPASSNF_P_21","ACLD015","Family Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPASSNF_S_P_11","ACLD016","Continuous Variables","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPASSNF_S_P_16","ACLD016","Continuous Variables","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPASSNF_S_P_21","ACLD016","Continuous Variables","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPF_P_11","ACLD017","Family Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPF_P_16","ACLD017","Family Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPF_P_21","ACLD017","Family Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPF_S_P_11","ACLD016","Continuous Variables","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPF_S_P_16","ACLD016","Continuous Variables","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPF_S_P_21","ACLD016","Continuous Variables","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPH_P_11","ACLD006","Household Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPH_P_16","ACLD006","Household Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","AOPH_P_21","ACLD006","Household Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","ASSNP_11","ACLD018","Person Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","ASSNP_16","ACLD018","Person Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","ASSNP_21","ACLD018","Person Related Data Items","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","ASSNP_FP_11","ACLD019","Female Parent Related Data","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","ASSNP_FP_16","ACLD019","Female Parent Related Data","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
"madipge-acld11-d-persons-11-16-21","ASSNP_FP_21","ACLD019","Female Parent Related Data","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/australian-census-longitudinal-dataset/ACLD%202011_16_21%20detailed%20microdata.xlsx","2023-12-19","bd0945f639fa8e8dafd59ca0b63df0276a590616063e26619a0eef9852cbecad",TRUE,""
