year	code	name	state	source_url
2011	15300	Moree Plains (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	15350	Mosman (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	15500	Murray (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	15550	Murrumbidgee (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	15650	Muswellbrook (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	15700	Nambucca (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	15750	Narrabri (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	15800	Narrandera (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	15850	Narromine (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	15900	Newcastle (C)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	15950	North Sydney (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16100	Oberon (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16150	Orange (C)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16180	Palerang (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16200	Parkes (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16250	Parramatta (C)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16350	Penrith (C)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16370	Pittwater (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16380	Port Macquarie-Hastings (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16400	Port Stephens (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16470	Queanbeyan (C)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16550	Randwick (C)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16610	Richmond Valley (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16650	Rockdale (C)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16700	Ryde (C)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16900	Shellharbour (C)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	16950	Shoalhaven (C)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17000	Singleton (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17050	Snowy River (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17100	Strathfield (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17150	Sutherland Shire (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17200	Sydney (C)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17310	Tamworth Regional (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17350	Temora (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17400	Tenterfield (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17420	The Hills Shire (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17450	Tumbarumba (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17500	Tumut Shire (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17550	Tweed (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17620	Upper Hunter Shire (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17640	Upper Lachlan Shire (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17650	Uralla (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17700	Urana (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17750	Wagga Wagga (C)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17800	Wakool (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17850	Walcha (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17900	Walgett (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	17950	Warren (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	18000	Warringah (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	18020	Warrumbungle Shire (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	18050	Waverley (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	18100	Weddin (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	18150	Wellington (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	18200	Wentworth (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	18250	Willoughby (C)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	18350	Wingecarribee (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	18400	Wollondilly (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	18450	Wollongong (C)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	18500	Woollahra (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	18550	Wyong (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	18710	Yass Valley (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	18750	Young (A)	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	19399	Unincorporated NSW	1	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	20110	Alpine (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	20260	Ararat (RC)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	20570	Ballarat (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	20660	Banyule (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	20740	Bass Coast (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	20830	Baw Baw (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	20910	Bayside (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	21010	Benalla (RC)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	21110	Boroondara (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	21180	Brimbank (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	21270	Buloke (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	21370	Campaspe (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	21450	Cardinia (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	21610	Casey (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	21670	Central Goldfields (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	21750	Colac-Otway (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	21830	Corangamite (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	21890	Darebin (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	22110	East Gippsland (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	22170	Frankston (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	22250	Gannawarra (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	22310	Glen Eira (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	22410	Glenelg (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	22490	Golden Plains (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	22620	Greater Bendigo (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	22670	Greater Dandenong (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	22750	Greater Geelong (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	22830	Greater Shepparton (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	22910	Hepburn (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	22980	Hindmarsh (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	23110	Hobsons Bay (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	23190	Horsham (RC)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	23270	Hume (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	23350	Indigo (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	23430	Kingston (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	23670	Knox (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	23810	Latrobe (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	23940	Loddon (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	24130	Macedon Ranges (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	24210	Manningham (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	24250	Mansfield (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	24330	Maribyrnong (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	24410	Maroondah (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	24600	Melbourne (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	24650	Melton (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	24780	Mildura (RC)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	24850	Mitchell (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	24900	Moira (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	24970	Monash (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	25060	Moonee Valley (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	25150	Moorabool (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	25250	Moreland (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	25340	Mornington Peninsula (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	25430	Mount Alexander (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	25490	Moyne (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	25620	Murrindindi (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	25710	Nillumbik (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	25810	Northern Grampians (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	25900	Port Phillip (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	25990	Pyrenees (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	26080	Queenscliffe (B)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	26170	South Gippsland (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	26260	Southern Grampians (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	26350	Stonnington (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	26430	Strathbogie (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	26490	Surf Coast (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	26610	Swan Hill (RC)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	26670	Towong (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	26700	Wangaratta (RC)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	26730	Warrnambool (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	26810	Wellington (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	26890	West Wimmera (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	26980	Whitehorse (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	27070	Whittlesea (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	27170	Wodonga (RC)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	27260	Wyndham (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	27350	Yarra (C)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	27450	Yarra Ranges (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	27630	Yarriambiack (S)	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	29399	Unincorporated Vic	2	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	30250	Aurukun (S)	3	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	30300	Balonne (S)	3	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	30370	Banana (S)	3	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	30410	Barcaldine (R)	3	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	30450	Barcoo (S)	3	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	30760	Blackall Tambo (R)	3	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	30900	Boulia (S)	3	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	31000	Brisbane (C)	3	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	31750	Bulloo (S)	3	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	31820	Bundaberg (R)	3	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	31900	Burdekin (S)	3	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	31950	Burke (S)	3	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	32070	Cairns (R)	3	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
2011	32250	Carpentaria (S)	3	https://geo.abs.gov.au/arcgis/rest/services/ASGS2011/LGA/MapServer
